round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,SCAFFOLD,0.1,45,0.2015,2.4692247016906737,"2,4,1",1.6872835649268565,19.30802822113037,0.0001049041748046875,0.022338390350341797,3.785019874572754,16012272.0,16012272.0,0.223731712,0.0,0.003,0.703,0.0,0.0,0.598,0.0,0.076,0.635,0.0
2,SCAFFOLD,0.1,45,0.1752,2.851273397064209,"3,2,4",1.314028341578531,17.656121015548706,0.0001938343048095703,0.021188020706176758,3.393822431564331,32024544.0,32024544.0,0.226409984,0.003,0.0,0.527,0.0,0.085,0.023,0.0,0.14,0.974,0.0
3,SCAFFOLD,0.1,45,0.1473,2.793006731414795,"9,3,7",2.051942700331477,13.40335750579834,0.00015997886657714844,0.022174358367919922,2.4697087605794272,48036816.0,48036816.0,0.226409984,0.166,0.0,0.0,0.884,0.0,0.0,0.423,0.0,0.0,0.0
4,SCAFFOLD,0.1,45,0.1005,3.620148849487305,"5,8,7",1.392340127455485,12.470230340957642,0.0001685619354248047,0.021991491317749023,2.299654404322306,64049088.0,64049088.0,0.226409984,0.0,0.0,0.001,0.034,0.97,0.0,0.0,0.0,0.0,0.0
5,SCAFFOLD,0.1,45,0.1037,3.2095896896362306,"3,7,2",3.241883797119701,11.154539823532104,0.0001735687255859375,0.019669532775878906,1.9936097462972004,80061360.0,80061360.0,0.226409984,0.0,0.0,0.039,0.997,0.0,0.0,0.001,0.0,0.0,0.0
6,SCAFFOLD,0.1,45,0.1283,5.4385020034790035,"4,6,1",1.9468499684994016,23.68433165550232,0.00016880035400390625,0.020557403564453125,4.738850752512614,96073632.0,96073632.0,0.226409984,0.474,0.001,0.312,0.0,0.0,0.127,0.0,0.0,0.369,0.0
7,SCAFFOLD,0.1,45,0.1763,2.8984914276123046,"2,7,3",5.01089034756209,11.11974024772644,0.00028014183044433594,0.02072286605834961,2.006166378657023,112085904.0,112085904.0,0.226409984,0.653,0.059,0.224,0.451,0.0,0.0,0.376,0.0,0.0,0.0
8,SCAFFOLD,0.1,45,0.0973,4.154249295806885,"2,9,8",1.4691038943650538,10.755283117294312,0.0001633167266845703,0.01943039894104004,1.9663507143656414,128098176.0,128098176.0,0.226409984,0.0,0.0,0.0,0.959,0.014,0.0,0.0,0.0,0.0,0.0
9,SCAFFOLD,0.1,45,0.0995,2.8577066753387452,"0,5,7",4.2344544965322655,12.486162185668945,0.0002110004425048828,0.02022552490234375,2.3318578402201333,144110448.0,144110448.0,0.226409984,0.0,0.0,0.0,0.0,0.993,0.0,0.001,0.001,0.0,0.0
10,SCAFFOLD,0.1,45,0.1,2.956109302520752,"6,3,0",-0.42294610900961777,13.26659369468689,0.00015997886657714844,0.019371509552001953,2.47737455368042,160122720.0,160122720.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,SCAFFOLD,0.1,45,0.1,3.173998588180542,"0,1,8",0.06872381209429212,9.833770036697388,0.00018739700317382812,0.020921707153320312,1.729326327641805,176134992.0,176134992.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,SCAFFOLD,0.1,45,0.1,2.8439021034240723,"7,2,9",0.9425875671682022,13.060385465621948,0.00018167495727539062,0.020331859588623047,2.4267869790395102,192147264.0,192147264.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,SCAFFOLD,0.1,45,0.1,2.582443487548828,"8,4,6",0.3952453640793771,23.020322561264038,0.00018215179443359375,0.018793821334838867,4.622590065002441,208159536.0,208159536.0,0.226409984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,SCAFFOLD,0.1,45,0.1,2.6943610080718994,"4,0,6",0.45405193974771496,22.37896203994751,0.00022935867309570312,0.019565820693969727,4.459556818008423,224171808.0,224171808.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,SCAFFOLD,0.1,45,0.1,2.6539532356262208,"3,5,8",-0.13629176387647904,10.35931134223938,0.0002684593200683594,0.021333932876586914,1.8100738525390625,240184080.0,240184080.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,SCAFFOLD,0.1,45,0.1,2.4922216537475586,"0,9,8",-0.31391982988178196,10.860435009002686,0.00022220611572265625,0.02540135383605957,1.9329559008280437,256196352.0,256196352.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,SCAFFOLD,0.1,45,0.1,2.501578483581543,"1,0,8",-0.02406785073128548,10.072054147720337,0.00016546249389648438,0.020381927490234375,1.7836143175760906,272208624.0,272208624.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SCAFFOLD,0.1,45,0.1,2.492178059005737,"5,0,6",0.10662091546864609,14.533427000045776,0.00018310546875,0.01916050910949707,2.7813366254170737,288220896.0,288220896.0,0.226409984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,SCAFFOLD,0.1,45,0.1,2.5783543369293214,"6,1,0",0.20844785052612416,14.583656549453735,0.00020456314086914062,0.023134708404541016,2.763005336125692,304233168.0,304233168.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,SCAFFOLD,0.1,45,0.0984,3.6936265487670896,"6,1,2",1.5835195380305498,14.433367013931274,0.00024890899658203125,0.02104353904724121,2.7500367164611816,320245440.0,320245440.0,0.226409984,0.0,0.075,0.0,0.0,0.0,0.0,0.909,0.0,0.0,0.0
21,SCAFFOLD,0.1,45,0.1034,2.5460410942077636,"5,4,3",2.4895234051428745,19.11094856262207,0.000186920166015625,0.02054142951965332,3.7477373282114663,336257712.0,336257712.0,0.226409984,0.038,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,SCAFFOLD,0.1,45,0.1,3.1198617179870607,"9,6,3",0.47815702340458976,15.641907215118408,0.00016808509826660156,0.021489858627319336,2.959461768468221,352269984.0,352269984.0,0.226409984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,SCAFFOLD,0.1,45,0.1,3.0747960163116455,"0,4,8",0.27885348947701827,18.073252201080322,0.00016570091247558594,0.022217750549316406,3.506605386734009,368282256.0,368282256.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,SCAFFOLD,0.1,45,0.1,2.516467839050293,"5,2,7",0.3092638067857549,12.554938554763794,0.00016117095947265625,0.020082473754882812,2.2993004322052,384294528.0,384294528.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,SCAFFOLD,0.1,45,0.1,2.7454904846191406,"4,0,6",-0.27291127614456795,22.666418313980103,0.0001633167266845703,0.020137310028076172,4.49854040145874,400306800.0,400306800.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,SCAFFOLD,0.1,45,0.1,2.4576680938720705,"1,8,4",0.5834247520612261,19.499995470046997,0.00019025802612304688,0.02075815200805664,3.798899014790853,416319072.0,416319072.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,SCAFFOLD,0.1,45,0.1,2.7503853260040283,"0,4,9",-0.8752119459659605,20.24468159675598,0.00017118453979492188,0.022001266479492188,3.9481558005015054,432331344.0,432331344.0,0.226409984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,SCAFFOLD,0.1,45,0.1,2.8152691383361814,"3,8,9",0.11373402216968358,11.206473350524902,0.00017595291137695312,0.018475770950317383,1.989665190378825,448343616.0,448343616.0,0.226409984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,SCAFFOLD,0.1,45,0.1,2.5727615772247314,"2,6,8",-0.3915709804795385,13.330002307891846,0.00017380714416503906,0.01980113983154297,2.522519588470459,464355888.0,464355888.0,0.226409984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,SCAFFOLD,0.1,45,0.1,2.6443368637084963,"5,3,0",-0.3528517914161931,9.671598672866821,0.0002028942108154297,0.021380901336669922,1.707661549250285,480368160.0,480368160.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,SCAFFOLD,0.1,45,0.1,2.9369672622680665,"7,6,2",0.16561475369742448,15.625919580459595,0.00019288063049316406,0.02074146270751953,2.990863641103109,496380432.0,496380432.0,0.226409984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,SCAFFOLD,0.1,45,0.1,2.7995167655944826,"0,9,4",-0.03274372950299176,20.093335390090942,0.00017833709716796875,0.018250226974487305,3.937706152598063,512392704.0,512392704.0,0.226409984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,SCAFFOLD,0.1,45,0.1,3.001252495956421,"9,8,2",-0.06963531242092864,11.005319595336914,0.0001723766326904297,0.019969701766967773,2.007019519805908,528404976.0,528404976.0,0.226409984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,SCAFFOLD,0.1,45,0.1,3.4744924407958986,"8,4,0",-0.574284563313017,17.86084294319153,0.0001704692840576172,0.01984405517578125,3.494688034057617,544417248.0,544417248.0,0.226409984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,SCAFFOLD,0.1,45,0.1,3.3183604667663573,"8,6,2",-0.0894206493726591,13.51463770866394,0.00016546249389648438,0.020915508270263672,2.560781796773275,560429520.0,560429520.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
