round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedNova,1.0,42,0.1344,2.2285239265441894,"8,1,5",0.774749394664492,14.621887445449829,7.462501525878906e-05,0.008607625961303711,2.8030572732289634,8006136.0,8006136.0,0.215689216,0.173,0.0,0.075,0.012,0.0,0.04,0.991,0.0,0.012,0.041
2,FedNova,1.0,42,0.2595,1.9325552787780762,"0,1,8",0.7885440434012269,13.441520690917969,0.00016617774963378906,0.008898735046386719,2.5333367188771567,16012272.0,16012272.0,0.218367488,0.294,0.0,0.198,0.0,0.01,0.908,0.2,0.0,0.404,0.581
3,FedNova,1.0,42,0.3028,1.8695841079711915,"9,2,0",0.4781572543651073,15.536776781082153,0.0001125335693359375,0.00914764404296875,3.0026673475901284,24018408.0,24018408.0,0.218367488,0.428,0.533,0.038,0.0,0.724,0.713,0.154,0.011,0.299,0.128
4,FedNova,1.0,42,0.3648,1.7170870386123658,"1,7,6",0.642940149040268,13.882762670516968,0.0001125335693359375,0.008865833282470703,2.638629674911499,32024544.0,32024544.0,0.218367488,0.639,0.523,0.164,0.179,0.0,0.719,0.496,0.547,0.095,0.286
5,FedNova,1.0,42,0.3915,1.5621995128631592,"1,5,4",0.5269541813371612,14.794964790344238,0.0001704692840576172,0.008565187454223633,2.812593698501587,40030680.0,40030680.0,0.218367488,0.003,0.672,0.278,0.366,0.011,0.072,0.791,0.525,0.8,0.397
6,FedNova,1.0,42,0.4187,1.5840857551574707,"8,2,5",0.2748090872085341,15.945534706115723,0.00011610984802246094,0.008919477462768555,3.0711710453033447,48036816.0,48036816.0,0.218367488,0.498,0.458,0.564,0.0,0.07,0.578,0.712,0.311,0.612,0.384
7,FedNova,1.0,42,0.4182,1.5905966785430907,"0,5,2",0.26467000908647703,15.739487648010254,0.00016689300537109375,0.008360147476196289,3.0389676888783774,56042952.0,56042952.0,0.218367488,0.219,0.578,0.638,0.0,0.031,0.691,0.758,0.213,0.679,0.375
8,FedNova,1.0,42,0.4749,1.4218006202697755,"4,8,1",0.4797637690115346,13.566247940063477,0.00015592575073242188,0.008656740188598633,2.5698787371317544,64049088.0,64049088.0,0.218367488,0.209,0.429,0.19,0.224,0.46,0.671,0.475,0.576,0.809,0.706
9,FedNova,1.0,42,0.4291,1.4669857456207276,"2,0,4",0.3233141013550771,14.72261929512024,0.00012350082397460938,0.009057760238647461,2.8311718304951987,72055224.0,72055224.0,0.218367488,0.136,0.73,0.088,0.001,0.847,0.602,0.355,0.336,0.862,0.334
10,FedNova,1.0,42,0.4674,1.404678746986389,"4,2,7",0.2123033516114079,14.205650568008423,0.00012493133544921875,0.009052753448486328,2.7073885599772134,80061360.0,80061360.0,0.218367488,0.442,0.807,0.116,0.003,0.656,0.558,0.616,0.677,0.718,0.081
11,FedNova,1.0,42,0.4845,1.3912599086761475,"5,2,7",0.1693832298633442,15.340169429779053,0.0001621246337890625,0.008783102035522461,2.9340627988179526,88067496.0,88067496.0,0.218367488,0.543,0.723,0.572,0.054,0.16,0.655,0.762,0.588,0.677,0.111
12,FedNova,1.0,42,0.4776,1.3680117053985597,"1,5,2",0.28829859362975135,16.453224182128906,0.00016880035400390625,0.008516073226928711,3.173382520675659,96073632.0,96073632.0,0.218367488,0.113,0.804,0.349,0.083,0.12,0.56,0.897,0.646,0.893,0.311
13,FedNova,1.0,42,0.5282,1.27710246925354,"3,1,4",0.23693923944277837,13.162686824798584,0.0002872943878173828,0.008725643157958984,2.477079709370931,104079768.0,104079768.0,0.218367488,0.117,0.773,0.4,0.268,0.351,0.556,0.817,0.583,0.884,0.533
