round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,SCAFFOLD,0.5,42,0.1199,2.2901542823791505,"8,1,5",1.0205022080816495,12.159980773925781,7.605552673339844e-05,0.030197620391845703,2.265871286392212,16012272.0,16012272.0,0.223731712,0.019,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.198,0.0
2,SCAFFOLD,0.5,42,0.1,2.4472190643310547,"0,1,8",0.8372922832704955,11.597099781036377,0.0001690387725830078,0.021471261978149414,2.1974465052286782,32024544.0,32024544.0,0.226409984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SCAFFOLD,0.5,42,0.129,3.0550730876922607,"9,2,0",1.0918624759067124,13.180315017700195,0.0001933574676513672,0.019036054611206055,2.5273569424947104,48036816.0,48036816.0,0.226409984,0.0,0.0,0.952,0.118,0.0,0.0,0.0,0.0,0.213,0.007
4,SCAFFOLD,0.5,42,0.103,3.2373999122619628,"1,7,6",2.5639413457522857,15.143946647644043,0.00016808509826660156,0.0183103084564209,2.9784568150838218,64049088.0,64049088.0,0.226409984,0.019,0.0,0.486,0.0,0.0,0.517,0.0,0.0,0.003,0.005
5,SCAFFOLD,0.5,42,0.0997,3.560558016204834,"1,5,4",1.4566859408711423,13.9592866897583,0.00015497207641601562,0.019238948822021484,2.6864368120829263,80061360.0,80061360.0,0.226409984,0.002,0.0,0.991,0.0,0.002,0.002,0.0,0.0,0.0,0.0
6,SCAFFOLD,0.5,42,0.0888,2.611380983734131,"8,2,5",2.2823057096590897,10.085070371627808,0.0002200603485107422,0.01851177215576172,1.8544541994730632,96073632.0,96073632.0,0.226409984,0.0,0.151,0.374,0.002,0.0,0.222,0.0,0.0,0.0,0.139
7,SCAFFOLD,0.5,42,0.1419,2.5794012229919434,"0,5,2",1.2333678159413195,9.947276830673218,0.00021886825561523438,0.019369125366210938,1.8287312984466553,112085904.0,112085904.0,0.226409984,0.0,0.065,0.127,0.244,0.068,0.595,0.0,0.0,0.0,0.32
8,SCAFFOLD,0.5,42,0.1033,2.6118415908813475,"4,8,1",0.969684756124238,13.763158559799194,0.00024366378784179688,0.018964767456054688,2.645102024078369,128098176.0,128098176.0,0.226409984,0.028,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
9,SCAFFOLD,0.5,42,0.1343,3.2088420677185057,"2,0,4",1.0078044274853626,11.65053105354309,0.00021576881408691406,0.023945093154907227,2.177044630050659,144110448.0,144110448.0,0.226409984,0.375,0.0,0.175,0.0,0.0,0.754,0.0,0.0,0.0,0.039
10,SCAFFOLD,0.5,42,0.1077,3.578199935913086,"4,2,7",1.4280454401118536,12.015102624893188,0.0001544952392578125,0.021326065063476562,2.27329150835673,160122720.0,160122720.0,0.226409984,0.014,0.0,0.141,0.001,0.858,0.0,0.0,0.061,0.002,0.0
