round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedProx,0.3,45,0.117,2.425187726211548,"2,4,1",1.0895137222442461,16.943353414535522,7.152557373046875e-05,0.008817672729492188,3.364452679951986,8006136.0,8006136.0,0.215732224,0.0,0.039,0.27,0.0,0.861,0.0,0.0,0.0,0.0,0.0
2,FedProx,0.3,45,0.1435,2.250818942260742,"3,2,4",1.1078449328825324,21.889825582504272,0.00011992454528808594,0.009351730346679688,4.455813646316528,16012272.0,16012272.0,0.218410496,0.0,0.096,0.986,0.0,0.0,0.0,0.0,0.188,0.165,0.0
3,FedProx,0.3,45,0.2319,2.010951495552063,"9,3,7",0.9814077829956961,21.381190061569214,0.0001819133758544922,0.008542537689208984,4.343702395757039,24018408.0,24018408.0,0.218410496,0.0,0.004,0.595,0.09,0.0,0.684,0.0,0.058,0.851,0.037
4,FedProx,0.3,45,0.337,1.7779460212707519,"5,8,7",0.8566809648440138,13.537379741668701,0.0001976490020751953,0.010205984115600586,2.5671273867289224,32024544.0,32024544.0,0.218410496,0.223,0.189,0.506,0.356,0.469,0.243,0.114,0.007,0.845,0.418
5,FedProx,0.3,45,0.3159,1.859508408355713,"3,7,2",0.6285762505407163,19.749172925949097,0.00017213821411132812,0.00928044319152832,3.968399922053019,40030680.0,40030680.0,0.218410496,0.402,0.116,0.576,0.0,0.014,0.83,0.0,0.276,0.785,0.16
6,FedProx,0.3,45,0.3909,1.5920737998962402,"4,6,1",1.110618320587962,18.514036893844604,0.0001983642578125,0.009521007537841797,3.6979331970214844,48036816.0,48036816.0,0.218410496,0.09,0.385,0.491,0.097,0.7,0.002,0.211,0.443,0.762,0.728
7,FedProx,0.3,45,0.3573,1.796215142250061,"2,7,3",0.6240854803355114,19.691304683685303,0.0001239776611328125,0.009039640426635742,3.9671647548675537,56042952.0,56042952.0,0.218410496,0.444,0.257,0.612,0.0,0.101,0.796,0.003,0.211,0.789,0.36
8,FedProx,0.3,45,0.3846,1.743609736251831,"2,9,8",1.2814261956183814,12.273216485977173,0.00016736984252929688,0.009294271469116211,2.323211669921875,64049088.0,64049088.0,0.218410496,0.308,0.924,0.0,0.068,0.011,0.749,0.859,0.307,0.598,0.022
9,FedProx,0.3,45,0.3829,1.7332216995239258,"0,5,7",0.6841188791543663,11.654098510742188,0.00010466575622558594,0.008939504623413086,2.202929417292277,72055224.0,72055224.0,0.218410496,0.479,0.083,0.721,0.462,0.481,0.0,0.214,0.0,0.568,0.821
10,FedProx,0.3,45,0.3734,1.7884754154205322,"6,3,0",0.9764119552999718,16.700401067733765,0.00011205673217773438,0.009498357772827148,3.263934771219889,80061360.0,80061360.0,0.218410496,0.29,0.0,0.631,0.0,0.001,0.83,0.006,0.606,0.9,0.47
11,FedProx,0.3,45,0.4052,1.7410685335159302,"0,1,8",0.7192273997933096,10.150661945343018,0.0001366138458251953,0.008608102798461914,1.8515350818634033,88067496.0,88067496.0,0.218410496,0.536,0.553,0.006,0.0,0.0,0.232,0.389,0.939,0.769,0.628
12,FedProx,0.3,45,0.4532,1.542555368232727,"7,2,9",1.1438891435130183,15.201921463012695,0.00012564659118652344,0.009159088134765625,2.94351863861084,96073632.0,96073632.0,0.218410496,0.59,0.791,0.036,0.314,0.21,0.454,0.875,0.007,0.745,0.51
13,FedProx,0.3,45,0.5035,1.3972166639328003,"8,4,6",0.8653057135647605,17.415637731552124,0.00017309188842773438,0.009233236312866211,3.483788251876831,104079768.0,104079768.0,0.218410496,0.002,0.571,0.496,0.247,0.541,0.29,0.538,0.685,0.888,0.777
14,FedProx,0.3,45,0.4742,1.395317078590393,"4,0,6",0.43222341077401355,15.664311170578003,0.00019884109497070312,0.009570598602294922,3.065215269724528,112085904.0,112085904.0,0.218410496,0.017,0.392,0.626,0.525,0.597,0.014,0.556,0.393,0.812,0.81
15,FedProx,0.3,45,0.4173,1.6835096588134766,"3,5,8",0.7998461200073845,16.223217487335205,0.0001800060272216797,0.009803056716918945,3.1761651039123535,120092040.0,120092040.0,0.218410496,0.317,0.209,0.676,0.004,0.0,0.794,0.045,0.726,0.929,0.473
16,FedProx,0.3,45,0.4431,1.6852919960021973,"0,9,8",0.8878602874746235,10.554166316986084,0.00018835067749023438,0.009468555450439453,1.9387558301289876,128098176.0,128098176.0,0.218410496,0.085,0.838,0.018,0.787,0.0,0.001,0.816,0.522,0.879,0.485
17,FedProx,0.3,45,0.426,1.7039936779022218,"1,0,8",1.00665663593085,9.882494449615479,0.00015306472778320312,0.009111642837524414,1.7640252908070881,136104312.0,136104312.0,0.218410496,0.503,0.575,0.003,0.0,0.0,0.1,0.604,0.971,0.77,0.734
18,FedProx,0.3,45,0.3932,1.7162318908691405,"5,0,6",0.8682730725265229,10.251108884811401,0.000118255615234375,0.00903177261352539,1.8447349866231282,144110448.0,144110448.0,0.218410496,0.69,0.001,0.287,0.17,0.164,0.045,0.979,0.252,0.478,0.866
19,FedProx,0.3,45,0.4358,1.6128356081008912,"6,1,0",0.5505128449430775,11.677615404129028,0.00017452239990234375,0.009523153305053711,2.17990509668986,152116584.0,152116584.0,0.218410496,0.771,0.005,0.002,0.001,0.173,0.168,0.934,0.792,0.566,0.946
20,FedProx,0.3,45,0.4625,1.6395876392364501,"6,1,2",0.4562969501742293,13.40769910812378,0.00021505355834960938,0.009131669998168945,2.545884450276693,160122720.0,160122720.0,0.218410496,0.907,0.46,0.0,0.0,0.461,0.324,0.962,0.44,0.247,0.824
21,FedProx,0.3,45,0.5201,1.266751149749756,"5,4,3",1.2189631794321245,21.439552545547485,0.00016736984252929688,0.00929880142211914,4.358485698699951,168128856.0,168128856.0,0.218410496,0.202,0.518,0.865,0.384,0.101,0.429,0.371,0.73,0.828,0.773
22,FedProx,0.3,45,0.5533,1.189792986869812,"9,6,3",0.6478209426071532,19.88054323196411,0.0001685619354248047,0.009131669998168945,3.992448568344116,176134992.0,176134992.0,0.218410496,0.555,0.251,0.402,0.226,0.139,0.789,0.753,0.718,0.821,0.879
23,FedProx,0.3,45,0.5814,1.2099593990325928,"0,4,8",0.41426577933254166,14.227842092514038,0.00015783309936523438,0.009305477142333984,2.7931718826293945,184141128.0,184141128.0,0.218410496,0.011,0.83,0.582,0.514,0.646,0.198,0.726,0.696,0.844,0.767
24,FedProx,0.3,45,0.5105,1.4474108497619629,"5,2,7",0.6074234250878588,13.321951150894165,0.00016164779663085938,0.00882101058959961,2.5621758302052817,192147264.0,192147264.0,0.218410496,0.863,0.68,0.334,0.203,0.66,0.411,0.91,0.0,0.275,0.769
25,FedProx,0.3,45,0.5492,1.2384092193603515,"4,0,6",0.5296654908186113,15.637149095535278,0.00010538101196289062,0.008823633193969727,3.043492078781128,200153400.0,200153400.0,0.218410496,0.127,0.581,0.492,0.422,0.735,0.121,0.857,0.467,0.775,0.915
26,FedProx,0.3,45,0.5873,1.130178303527832,"1,8,4",0.859378835360351,16.712498426437378,0.0001785755157470703,0.009161233901977539,3.3014511267344155,208159536.0,208159536.0,0.218410496,0.133,0.853,0.558,0.322,0.398,0.291,0.755,0.866,0.861,0.836
27,FedProx,0.3,45,0.5474,1.3475409894943238,"0,4,9",0.42740360252304194,15.319022417068481,0.0001747608184814453,0.00913095474243164,3.032248576482137,216165672.0,216165672.0,0.218410496,0.007,0.926,0.457,0.848,0.424,0.0,0.747,0.491,0.794,0.78
28,FedProx,0.3,45,0.5414,1.3221692213058471,"3,8,9",0.7257762088091123,17.881284713745117,0.00016427040100097656,0.008444786071777344,3.617410659790039,224171808.0,224171808.0,0.218410496,0.316,0.724,0.547,0.055,0.024,0.922,0.609,0.677,0.941,0.599
29,FedProx,0.3,45,0.5809,1.2347035648345948,"2,6,8",0.6845331742211487,12.226428985595703,0.00011014938354492188,0.008713245391845703,2.3440728982289634,232177944.0,232177944.0,0.218410496,0.782,0.726,0.075,0.0,0.511,0.63,0.976,0.508,0.787,0.814
30,FedProx,0.3,45,0.4956,1.421360540008545,"5,3,0",0.6407998362678261,14.325488567352295,0.0001633167266845703,0.009282350540161133,2.776794115702311,240184080.0,240184080.0,0.218410496,0.47,0.357,0.83,0.054,0.003,0.814,0.123,0.668,0.91,0.727
31,FedProx,0.3,45,0.5321,1.376686795425415,"7,6,2",1.274159850878712,15.479191303253174,0.00019216537475585938,0.009173870086669922,3.0330022176106772,248190216.0,248190216.0,0.218410496,0.742,0.55,0.152,0.0,0.8,0.508,0.918,0.003,0.724,0.924
32,FedProx,0.3,45,0.561,1.2788394660949707,"0,9,4",0.8717330684854775,16.068357229232788,0.0001709461212158203,0.009116172790527344,3.124377648035685,256196352.0,256196352.0,0.218410496,0.062,0.809,0.353,0.787,0.594,0.0,0.8,0.472,0.805,0.928
33,FedProx,0.3,45,0.5586,1.3070959888458251,"9,8,2",0.7100265046311242,12.309305191040039,0.0001685619354248047,0.009184122085571289,2.3579341570536294,264202488.0,264202488.0,0.218410496,0.501,0.944,0.074,0.062,0.223,0.756,0.97,0.558,0.883,0.615
34,FedProx,0.3,45,0.6109,1.0870307523727416,"8,4,0",0.5717116915354525,14.367820739746094,0.000152587890625,0.008697032928466797,2.7334203720092773,272208624.0,272208624.0,0.218410496,0.015,0.941,0.686,0.657,0.517,0.24,0.729,0.734,0.88,0.71
35,FedProx,0.3,45,0.6103,1.182412442779541,"8,6,2",0.5931112057238427,12.459318161010742,0.00018930435180664062,0.008699655532836914,2.3685084184010825,280214760.0,280214760.0,0.218410496,0.705,0.736,0.19,0.0,0.604,0.704,0.971,0.541,0.809,0.843
36,FedProx,0.3,45,0.6252,1.0028287324905396,"3,9,1",0.8467934965626686,19.4285671710968,0.00011491775512695312,0.009421110153198242,3.943523406982422,288220896.0,288220896.0,0.218410496,0.603,0.646,0.484,0.23,0.128,0.835,0.736,0.803,0.911,0.876
37,FedProx,0.3,45,0.5991,1.2064192186355591,"1,2,8",0.4965877368333916,11.8304123878479,0.0001163482666015625,0.00928354263305664,2.204347292582194,296227032.0,296227032.0,0.218410496,0.85,0.929,0.07,0.0,0.255,0.689,0.948,0.874,0.629,0.747
38,FedProx,0.3,45,0.6208,1.015472503376007,"3,5,4",0.8480090579540519,21.291388273239136,0.00011515617370605469,0.009088754653930664,4.3288493156433105,304233168.0,304233168.0,0.218410496,0.245,0.771,0.869,0.579,0.362,0.286,0.593,0.733,0.904,0.866
