round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL-no_selection,0.1,43,0.138,2.5984329544067384,"3,9,6",2.144518863501966,11.351155757904053,8.344650268554688e-05,0.008858680725097656,2.048433224360148,8006136.0,8006136.0,0.215689216,0.0,0.0,0.001,0.0,0.0,0.0,0.999,0.035,0.345,0.0
2,EAHM-FL-no_selection,0.1,43,0.1546,2.4054009700775145,"8,5,1",1.962768874812414,14.578705310821533,0.00012111663818359375,0.009177923202514648,2.7554403940836587,16012272.0,16012272.0,0.218367488,0.0,0.0,0.547,0.029,0.0,0.0,0.0,0.0,0.97,0.0
3,EAHM-FL-no_selection,0.1,43,0.2733,3.373578092956543,"8,7,1",1.3396604270907877,24.844412326812744,0.00011038780212402344,0.009292840957641602,4.951894760131836,24018408.0,24018408.0,0.218367488,0.82,0.618,0.0,0.0,0.901,0.0,0.0,0.0,0.0,0.394
4,EAHM-FL-no_selection,0.1,43,0.2044,4.061322496795654,"6,3,5",4.570516732648199,12.541592359542847,0.00016021728515625,0.008883237838745117,2.3226449489593506,32024544.0,32024544.0,0.218367488,0.0,0.0,0.916,0.0,0.0,0.0,0.0,0.0,0.894,0.234
5,EAHM-FL-no_selection,0.1,43,0.1717,5.268229779052734,"2,6,0",5.159920219177104,6.351757287979126,0.00018835067749023438,0.009216070175170898,0.9616596698760986,40030680.0,40030680.0,0.218367488,0.736,0.0,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0
6,EAHM-FL-no_selection,0.1,43,0.246,2.330029792022705,"5,7,9",6.12263000220151,26.782514810562134,0.00015974044799804688,0.009505748748779297,5.4263542493184405,48036816.0,48036816.0,0.218367488,0.639,0.019,0.103,0.0,0.76,0.0,0.0,0.0,0.0,0.939
7,EAHM-FL-no_selection,0.1,43,0.1001,4.166740879058838,"6,4,1",3.501776687597109,8.598644495010376,0.00011539459228515625,0.010088682174682617,1.453632116317749,56042952.0,56042952.0,0.218367488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0
8,EAHM-FL-no_selection,0.1,43,0.2068,3.2433382553100585,"1,0,8",2.7688574438227427,9.628698110580444,0.00016164779663085938,0.010462522506713867,1.6779896418253581,64049088.0,64049088.0,0.218367488,0.0,0.538,0.0,0.0,0.0,0.554,0.0,0.0,0.976,0.0
9,EAHM-FL-no_selection,0.1,43,0.3232,3.820545413208008,"2,7,0",2.381266243487214,20.764272451400757,0.00014829635620117188,0.012016057968139648,4.0677986939748125,72055224.0,72055224.0,0.218367488,0.839,0.77,0.0,0.0,0.938,0.0,0.0,0.0,0.0,0.685
10,EAHM-FL-no_selection,0.1,43,0.2725,2.2202513549804688,"9,3,8",3.5623838480631043,13.87460207939148,0.00012564659118652344,0.010275125503540039,2.6065286000569663,80061360.0,80061360.0,0.218367488,0.0,0.441,0.0,0.0,0.567,0.082,0.0,0.446,0.882,0.307
11,EAHM-FL-no_selection,0.1,43,0.344,2.7662604667663575,"8,7,2",1.688608242997362,23.89390540122986,0.0001373291015625,0.01070261001586914,4.745867967605591,88067496.0,88067496.0,0.218367488,0.814,0.896,0.0,0.0,0.937,0.0,0.0,0.0,0.0,0.793
12,EAHM-FL-no_selection,0.1,43,0.2049,4.690329014587403,"8,2,0",3.0472580617705844,9.174635410308838,0.00018215179443359375,0.010694265365600586,1.5707120895385742,96073632.0,96073632.0,0.218367488,0.0,0.436,0.0,0.0,0.0,0.999,0.0,0.0,0.614,0.0
13,EAHM-FL-no_selection,0.1,43,0.2718,3.5142901573181153,"6,5,8",2.3024956288230154,11.95099401473999,0.00013589859008789062,0.010950326919555664,2.154191176096598,104079768.0,104079768.0,0.218367488,0.0,0.056,0.894,0.0,0.0,0.0,0.0,0.0,0.913,0.855
14,EAHM-FL-no_selection,0.1,43,0.3436,2.550427035522461,"3,1,7",3.1491747009917628,24.91073751449585,0.0001761913299560547,0.010956048965454102,4.946664333343506,112085904.0,112085904.0,0.218367488,0.746,0.878,0.0,0.0,0.941,0.0,0.0,0.0,0.0,0.871
15,EAHM-FL-no_selection,0.1,43,0.2692,3.0029044525146484,"6,5,8",3.701104312332852,11.82188892364502,0.0001049041748046875,0.01113748550415039,2.1711036364237466,120092040.0,120092040.0,0.218367488,0.0,0.111,0.933,0.0,0.0,0.0,0.0,0.0,0.911,0.737
