round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedDyn,1.0,42,0.1571,2.203429291534424,"8,1,5",0.7793809477884563,15.674047470092773,8.0108642578125e-05,0.008701086044311523,3.1961804231007895,8006136.0,8006136.0,0.218405888,0.001,0.001,0.433,0.011,0.0,0.005,0.817,0.001,0.24,0.062
2,FedDyn,1.0,42,0.2395,1.9681054885864258,"0,1,8",0.7609131554282355,14.455517530441284,0.00016498565673828125,0.008980035781860352,2.8993205229441323,16012272.0,16012272.0,0.22108416,0.01,0.0,0.273,0.0,0.004,0.953,0.022,0.0,0.592,0.541
3,FedDyn,1.0,42,0.3164,1.7736212196350098,"9,2,0",0.4783808139548607,16.889482498168945,0.00023484230041503906,0.009220600128173828,3.4857765833536782,24018408.0,24018408.0,0.22108416,0.314,0.505,0.074,0.0,0.784,0.578,0.052,0.168,0.609,0.08
4,FedDyn,1.0,42,0.4055,1.6059414487838746,"1,7,6",0.5485763301106525,14.74056339263916,0.00019288063049316406,0.009297609329223633,2.9640830357869468,32024544.0,32024544.0,0.22108416,0.663,0.57,0.367,0.197,0.0,0.507,0.362,0.664,0.214,0.511
5,FedDyn,1.0,42,0.4026,1.539863705444336,"1,5,4",0.39130829833095,15.911542654037476,0.0001773834228515625,0.009051084518432617,3.2188382148742676,40030680.0,40030680.0,0.22108416,0.011,0.676,0.397,0.409,0.003,0.046,0.737,0.547,0.811,0.389
6,FedDyn,1.0,42,0.425,1.556417548751831,"8,2,5",0.29599430480331707,17.057042360305786,0.0001862049102783203,0.009495735168457031,3.4978058338165283,48036816.0,48036816.0,0.22108416,0.41,0.55,0.476,0.0,0.123,0.586,0.741,0.387,0.756,0.221
7,FedDyn,1.0,42,0.3972,1.6185988430023193,"0,5,2",0.2440210426867253,17.002564191818237,0.00020837783813476562,0.008867979049682617,3.491208076477051,56042952.0,56042952.0,0.22108416,0.226,0.526,0.657,0.0,0.011,0.718,0.67,0.25,0.698,0.216
8,FedDyn,1.0,42,0.4467,1.430888553237915,"4,8,1",0.5412737742900865,14.482311725616455,0.0001659393310546875,0.009177446365356445,2.9067275524139404,64049088.0,64049088.0,0.22108416,0.134,0.43,0.105,0.209,0.627,0.624,0.285,0.507,0.874,0.672
9,FedDyn,1.0,42,0.4049,1.5232688097000122,"2,0,4",0.3085916688260188,15.922034740447998,0.0002491474151611328,0.009176015853881836,3.2496934731801352,72055224.0,72055224.0,0.22108416,0.24,0.681,0.082,0.0,0.855,0.493,0.259,0.487,0.851,0.101
10,FedDyn,1.0,42,0.4299,1.5357198556900025,"4,2,7",0.2196915147380515,15.320636987686157,0.0001742839813232422,0.00897979736328125,3.0857930183410645,80061360.0,80061360.0,0.22108416,0.446,0.791,0.039,0.0,0.834,0.427,0.366,0.651,0.744,0.001
11,FedDyn,1.0,42,0.4746,1.4051666507720948,"5,2,7",0.26601416957144314,16.552839040756226,0.0002357959747314453,0.008613824844360352,3.413186947504679,88067496.0,88067496.0,0.22108416,0.504,0.741,0.595,0.023,0.085,0.642,0.733,0.598,0.787,0.038
12,FedDyn,1.0,42,0.4832,1.3611809349060058,"1,5,2",0.3617086668029146,18.087685585021973,0.0001647472381591797,0.009984970092773438,3.7313009897867837,96073632.0,96073632.0,0.22108416,0.255,0.797,0.475,0.022,0.087,0.665,0.798,0.719,0.887,0.127
13,FedDyn,1.0,42,0.5393,1.2603696189880371,"3,1,4",0.27531435719052333,14.242652893066406,0.0001964569091796875,0.008585929870605469,2.850861072540283,104079768.0,104079768.0,0.22108416,0.148,0.763,0.332,0.234,0.451,0.609,0.726,0.663,0.876,0.591
14,FedDyn,1.0,42,0.498,1.3450287860870362,"2,4,5",0.20486278157376206,17.093677759170532,0.0002105236053466797,0.008871793746948242,3.518716017405192,112085904.0,112085904.0,0.22108416,0.32,0.865,0.483,0.047,0.321,0.501,0.866,0.657,0.856,0.064
15,FedDyn,1.0,42,0.5431,1.2242288110733033,"7,0,1",0.4316321652786837,13.883145332336426,0.0001723766326904297,0.00934600830078125,2.7733915646870932,120092040.0,120092040.0,0.22108416,0.272,0.821,0.334,0.069,0.326,0.863,0.757,0.592,0.8,0.597
16,FedDyn,1.0,42,0.5559,1.2154624383926391,"6,1,3",0.20420912474737518,14.927626132965088,0.00017023086547851562,0.008808135986328125,3.021259864171346,128098176.0,128098176.0,0.22108416,0.385,0.704,0.422,0.548,0.032,0.434,0.782,0.651,0.848,0.753
17,FedDyn,1.0,42,0.5765,1.147981816482544,"4,7,8",0.36218459851635015,13.477148056030273,0.00024080276489257812,0.008750677108764648,2.696850140889486,136104312.0,136104312.0,0.22108416,0.554,0.677,0.273,0.365,0.695,0.376,0.718,0.607,0.833,0.667
18,FedDyn,1.0,42,0.5613,1.1751719079971314,"1,8,5",0.2851941459143591,15.790724277496338,0.00022459030151367188,0.009079217910766602,3.2113710244496665,144110448.0,144110448.0,0.22108416,0.246,0.603,0.488,0.365,0.14,0.607,0.816,0.651,0.862,0.835
