round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedDyn,1.0,43,0.1372,2.2615333694458006,"3,9,6",0.6332368619350297,13.91805100440979,8.177757263183594e-05,0.009236574172973633,2.788367827733358,8006136.0,8006136.0,0.218405888,0.013,0.091,0.0,0.001,0.901,0.023,0.037,0.301,0.0,0.005
2,FedDyn,1.0,43,0.2619,1.9470191200256348,"8,5,1",0.7434474244834292,14.654961109161377,0.0002434253692626953,0.008888721466064453,2.92814564704895,16012272.0,16012272.0,0.22108416,0.0,0.0,0.001,0.068,0.083,0.738,0.692,0.189,0.813,0.035
3,FedDyn,1.0,43,0.3453,1.8127111011505126,"8,7,1",0.44740015077678263,17.50857186317444,0.00019979476928710938,0.0090789794921875,3.6127796173095703,24018408.0,24018408.0,0.22108416,0.452,0.261,0.338,0.01,0.0,0.79,0.508,0.458,0.586,0.05
4,FedDyn,1.0,43,0.3157,1.766892587852478,"6,3,5",0.47388182582980093,13.366219520568848,0.00017571449279785156,0.009243249893188477,2.657129923502604,32024544.0,32024544.0,0.22108416,0.051,0.14,0.495,0.816,0.001,0.0,0.047,0.43,0.87,0.307
5,FedDyn,1.0,43,0.3465,1.7071358169555664,"2,6,0",0.6569497172448101,13.057463884353638,0.00023102760314941406,0.009133577346801758,2.602516492207845,40030680.0,40030680.0,0.22108416,0.54,0.621,0.499,0.027,0.608,0.494,0.119,0.143,0.002,0.412
6,FedDyn,1.0,43,0.4123,1.6523084457397461,"5,7,9",0.6629039501156613,20.410746812820435,0.00016307830810546875,0.008853435516357422,4.242674986521403,48036816.0,48036816.0,0.22108416,0.267,0.486,0.672,0.002,0.0,0.561,0.65,0.53,0.808,0.147
7,FedDyn,1.0,43,0.3961,1.562664960861206,"6,4,1",0.4674304715158946,10.956008195877075,0.000209808349609375,0.008852958679199219,2.0979696909586587,56042952.0,56042952.0,0.22108416,0.748,0.394,0.507,0.734,0.155,0.053,0.387,0.457,0.001,0.525
8,FedDyn,1.0,43,0.4324,1.5181628988265992,"1,0,8",0.22222079239106196,14.061105966567993,0.0001609325408935547,0.008792400360107422,2.842619021733602,64049088.0,64049088.0,0.22108416,0.528,0.325,0.108,0.148,0.381,0.862,0.487,0.347,0.364,0.774
9,FedDyn,1.0,43,0.4445,1.4915458597183227,"2,7,0",0.5159325765481159,18.403995752334595,0.00016951560974121094,0.008922576904296875,3.8028932412465415,72055224.0,72055224.0,0.22108416,0.519,0.882,0.671,0.058,0.0,0.499,0.742,0.586,0.408,0.08
10,FedDyn,1.0,43,0.4906,1.399683917427063,"9,3,8",0.5402434143522525,15.952521085739136,0.0001647472381591797,0.008922815322875977,3.2588197390238443,80061360.0,80061360.0,0.22108416,0.296,0.491,0.017,0.001,0.544,0.844,0.616,0.577,0.75,0.77
11,FedDyn,1.0,43,0.4915,1.3926423929214478,"8,7,2",0.3928944727095383,18.52385449409485,0.0001747608184814453,0.009242773056030273,3.8563473224639893,88067496.0,88067496.0,0.22108416,0.574,0.823,0.608,0.062,0.0,0.57,0.793,0.617,0.659,0.209
12,FedDyn,1.0,43,0.5044,1.3268623416900636,"8,2,0",0.5897137556847608,14.978996515274048,0.0001709461212158203,0.008902311325073242,3.042935371398926,96073632.0,96073632.0,0.22108416,0.612,0.882,0.129,0.0,0.582,0.785,0.76,0.345,0.478,0.471
13,FedDyn,1.0,43,0.5011,1.2867091373443604,"6,5,8",0.46980269490306314,13.765488862991333,0.0001747608184814453,0.008506059646606445,2.74355149269104,104079768.0,104079768.0,0.22108416,0.327,0.163,0.394,0.257,0.102,0.694,0.737,0.608,0.885,0.844
14,FedDyn,1.0,43,0.5228,1.4450867965698242,"3,1,7",0.3363457944700678,16.53461718559265,0.00018787384033203125,0.008810281753540039,3.407726287841797,112085904.0,112085904.0,0.22108416,0.367,0.793,0.713,0.619,0.0,0.19,0.563,0.685,0.795,0.503
15,FedDyn,1.0,43,0.5198,1.2878334297180176,"6,5,8",0.39185566887345735,13.990252494812012,0.00016951560974121094,0.008827447891235352,2.7668144702911377,120092040.0,120092040.0,0.22108416,0.379,0.21,0.366,0.447,0.109,0.594,0.781,0.625,0.895,0.792
16,FedDyn,1.0,43,0.5304,1.2867263301849365,"8,9,5",0.20368835160291457,17.167548656463623,0.00019812583923339844,0.008826732635498047,3.5241284370422363,128098176.0,128098176.0,0.22108416,0.417,0.415,0.162,0.0,0.273,0.842,0.887,0.603,0.892,0.813
17,FedDyn,1.0,43,0.5139,1.2275405828475952,"4,0,6",0.47432585595568977,12.451747417449951,0.00017309188842773438,0.009128093719482422,2.4318601290384927,136104312.0,136104312.0,0.22108416,0.683,0.513,0.504,0.679,0.238,0.127,0.762,0.48,0.264,0.889
18,FedDyn,1.0,43,0.5929,1.258245118522644,"7,8,4",0.33052428087736224,18.089945316314697,0.00018405914306640625,0.008945465087890625,3.7493778069814048,144110448.0,144110448.0,0.22108416,0.627,0.828,0.462,0.293,0.0,0.595,0.852,0.757,0.799,0.716
19,FedDyn,1.0,43,0.5641,1.4247994911193849,"7,1,3",0.3699323390635841,16.50121784210205,0.00016689300537109375,0.009072303771972656,3.403477509816488,152116584.0,152116584.0,0.22108416,0.461,0.899,0.657,0.653,0.0,0.269,0.623,0.788,0.796,0.495
20,FedDyn,1.0,43,0.5846,1.117872848701477,"2,4,0",1.0057340679174727,14.014890909194946,0.0002715587615966797,0.009052515029907227,2.8012826442718506,160122720.0,160122720.0,0.22108416,0.743,0.899,0.473,0.063,0.523,0.761,0.793,0.438,0.402,0.751
21,FedDyn,1.0,43,0.5826,1.2131747772216797,"4,2,9",0.25861078082368494,15.298036813735962,0.0001621246337890625,0.009274959564208984,3.0955557028452554,168128856.0,168128856.0,0.22108416,0.782,0.915,0.193,0.0,0.679,0.825,0.85,0.478,0.536,0.568
22,FedDyn,1.0,43,0.6082,1.0878938804626466,"1,9,5",0.3411970382807173,15.522852897644043,0.0002090930938720703,0.00891876220703125,3.1383678913116455,176134992.0,176134992.0,0.22108416,0.643,0.688,0.363,0.0,0.331,0.827,0.884,0.701,0.806,0.839
23,FedDyn,1.0,43,0.6116,1.0901060668945313,"3,0,9",0.37412059158299177,15.717052936553955,0.0001804828643798828,0.009152412414550781,3.194870948791504,184141128.0,184141128.0,0.22108416,0.498,0.836,0.345,0.0,0.594,0.847,0.86,0.603,0.693,0.84
24,FedDyn,1.0,43,0.6121,1.3091235156059264,"7,1,5",0.38873402330810203,17.871474027633667,0.00019884109497070312,0.009303808212280273,3.7034289042154946,192147264.0,192147264.0,0.22108416,0.566,0.848,0.706,0.448,0.0,0.497,0.766,0.749,0.851,0.69
25,FedDyn,1.0,43,0.5741,1.3549548942565919,"7,0,2",0.7703010674558746,18.438700675964355,0.00018167495727539062,0.009767532348632812,3.8051791191101074,200153400.0,200153400.0,0.22108416,0.561,0.942,0.787,0.164,0.0,0.573,0.8,0.672,0.692,0.55
26,FedDyn,1.0,43,0.5903,1.1070071208953858,"1,5,3",0.6096624357078796,13.509504795074463,0.00018310546875,0.008817672729492188,2.7118990421295166,208159536.0,208159536.0,0.22108416,0.372,0.649,0.459,0.808,0.284,0.297,0.547,0.74,0.896,0.851
27,FedDyn,1.0,43,0.6028,1.10226772441864,"5,3,8",0.1478864821524546,15.120169401168823,0.0002655982971191406,0.008948802947998047,3.0855372746785483,216165672.0,216165672.0,0.22108416,0.296,0.637,0.338,0.59,0.384,0.561,0.72,0.702,0.931,0.869
28,FedDyn,1.0,43,0.6181,1.3015895809173583,"8,7,4",0.3803975122263729,17.899234294891357,0.00024008750915527344,0.008729696273803711,3.679635445276896,224171808.0,224171808.0,0.22108416,0.764,0.814,0.511,0.339,0.0,0.52,0.906,0.787,0.782,0.758
29,FedDyn,1.0,43,0.5948,1.5128193885803223,"4,6,7",0.36634910908824825,15.805830955505371,0.00016069412231445312,0.008708000183105469,3.2338951428731284,232177944.0,232177944.0,0.22108416,0.671,0.9,0.695,0.636,0.0,0.168,0.735,0.764,0.738,0.641
30,FedDyn,1.0,43,0.6142,1.0741955730438233,"8,6,4",0.6799542322922326,12.499354124069214,0.0002315044403076172,0.009228944778442383,2.469684600830078,240184080.0,240184080.0,0.22108416,0.78,0.565,0.218,0.389,0.567,0.635,0.795,0.697,0.57,0.926
31,FedDyn,1.0,43,0.636,1.0264485536575318,"4,8,6",0.20632608530560306,12.369101285934448,0.00019121170043945312,0.00906515121459961,2.4013089338938394,248190216.0,248190216.0,0.22108416,0.786,0.611,0.255,0.478,0.595,0.612,0.795,0.616,0.716,0.896
32,FedDyn,1.0,43,0.6268,1.0182316932678224,"3,2,0",0.3777640599833166,14.1781747341156,0.0001728534698486328,0.009092330932617188,2.838064432144165,256196352.0,256196352.0,0.22108416,0.528,0.911,0.499,0.257,0.764,0.742,0.662,0.452,0.661,0.792
33,FedDyn,1.0,43,0.6076,1.39290018825531,"5,7,6",0.3594203539160044,17.385642290115356,0.000255584716796875,0.009398937225341797,3.5958072344462075,264202488.0,264202488.0,0.22108416,0.505,0.762,0.711,0.576,0.0,0.468,0.659,0.766,0.893,0.736
34,FedDyn,1.0,43,0.6211,1.1005380467414856,"5,0,4",0.3364097813504263,14.852245330810547,0.00017213821411132812,0.008954048156738281,3.0342864990234375,272208624.0,272208624.0,0.22108416,0.661,0.71,0.503,0.598,0.151,0.456,0.815,0.608,0.796,0.913
