round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL-no_selection,0.3,43,0.2217,2.2008750675201414,"3,9,6",1.4586866699959735,19.327903985977173,6.985664367675781e-05,0.009358882904052734,3.7538652420043945,8006136.0,8006136.0,0.215689216,0.342,0.0,0.0,0.585,0.0,0.0,0.0,0.566,0.724,0.0
2,EAHM-FL-no_selection,0.3,43,0.2097,2.3091263236999513,"8,5,1",1.2608776376168904,10.802006244659424,0.0001266002655029297,0.00995492935180664,1.9323303699493408,16012272.0,16012272.0,0.218367488,0.898,0.0,0.0,0.0,0.839,0.0,0.052,0.0,0.0,0.308
3,EAHM-FL-no_selection,0.3,43,0.254,2.325098630523682,"8,7,1",1.540428886984156,11.63478970527649,0.00011396408081054688,0.008662223815917969,2.131710688273112,24018408.0,24018408.0,0.218367488,0.0,0.0,0.004,0.0,0.91,0.0,0.0,0.055,0.829,0.742
4,EAHM-FL-no_selection,0.3,43,0.2915,1.951953504562378,"6,3,5",1.5570509846971665,14.2479567527771,0.00012254714965820312,0.008986711502075195,2.717317581176758,32024544.0,32024544.0,0.218367488,0.643,0.0,0.015,0.0,0.703,0.075,0.544,0.061,0.0,0.874
5,EAHM-FL-no_selection,0.3,43,0.2551,2.180981008911133,"2,6,0",1.1581354600668028,12.714911699295044,0.00016021728515625,0.009590625762939453,2.362412929534912,40030680.0,40030680.0,0.218367488,0.0,0.301,0.0,0.017,0.0,0.438,0.95,0.0,0.684,0.161
6,EAHM-FL-no_selection,0.3,43,0.3265,2.00711795463562,"5,7,9",1.5789999729194448,21.538691520690918,0.00015687942504882812,0.009604215621948242,4.2890095710754395,48036816.0,48036816.0,0.218367488,0.659,0.405,0.0,0.175,0.771,0.0,0.0,0.55,0.672,0.033
7,EAHM-FL-no_selection,0.3,43,0.3294,1.7884546661376952,"6,4,1",1.4749788277676255,9.578924417495728,0.00012302398681640625,0.010900259017944336,1.700946569442749,56042952.0,56042952.0,0.218367488,0.034,0.913,0.089,0.002,0.718,0.684,0.149,0.156,0.494,0.055
8,EAHM-FL-no_selection,0.3,43,0.2649,2.298072989654541,"1,0,8",0.7521680456818473,7.990328073501587,0.0001518726348876953,0.010875225067138672,1.3539653619130452,64049088.0,64049088.0,0.218367488,0.0,0.946,0.148,0.0,0.0,0.284,0.969,0.107,0.189,0.006
9,EAHM-FL-no_selection,0.3,43,0.305,1.9803676551818847,"2,7,0",1.309976632896931,15.067785024642944,0.00012922286987304688,0.010246515274047852,2.8731113274892173,72055224.0,72055224.0,0.218367488,0.0,0.0,0.0,0.09,0.857,0.173,0.048,0.262,0.934,0.686
10,EAHM-FL-no_selection,0.3,43,0.3683,1.8168748760223388,"9,3,8",1.5411761609654955,17.39696431159973,0.00010514259338378906,0.010098457336425781,3.396493673324585,80061360.0,80061360.0,0.218367488,0.741,0.773,0.15,0.325,0.002,0.408,0.003,0.829,0.448,0.004
11,EAHM-FL-no_selection,0.3,43,0.2906,2.3277063804626463,"8,7,2",1.3274521917446835,13.892656564712524,0.00017404556274414062,0.009748220443725586,2.6365393002827964,88067496.0,88067496.0,0.218367488,0.0,0.0,0.0,0.011,0.882,0.0,0.0,0.225,0.856,0.932
