round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedAvg,0.3,42,0.1134,2.404485248565674,"8,1,5",1.3565566069446462,15.07473349571228,0.00010967254638671875,0.009052038192749023,2.8480923175811768,8006136.0,8006136.0,0.215689216,0.0,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.145,0.0
2,FedAvg,0.3,42,0.1988,2.3398340423583983,"0,1,8",1.2913057264345287,14.340547800064087,0.0001735687255859375,0.008890390396118164,2.6902374426523843,16012272.0,16012272.0,0.218367488,0.0,0.0,0.0,0.0,0.933,0.0,0.0,0.0,0.779,0.276
3,FedAvg,0.3,42,0.2522,2.063290556716919,"9,2,0",1.3805862490153178,12.220841407775879,0.0001671314239501953,0.00922083854675293,2.2360897064208984,24018408.0,24018408.0,0.218367488,0.0,0.0,0.686,0.594,0.0,0.0,0.057,0.0,0.554,0.631
4,FedAvg,0.3,42,0.2032,2.18052027053833,"1,7,6",1.657347092634364,17.24249243736267,0.00017380714416503906,0.009464502334594727,3.315155506134033,32024544.0,32024544.0,0.218367488,0.425,0.063,0.001,0.0,0.02,0.129,0.966,0.388,0.04,0.0
5,FedAvg,0.3,42,0.1869,2.326599613189697,"1,5,4",1.5333236252557143,16.141643524169922,0.00012254714965820312,0.00973653793334961,3.0578906536102295,40030680.0,40030680.0,0.218367488,0.796,0.0,0.854,0.0,0.0,0.192,0.004,0.0,0.001,0.022
6,FedAvg,0.3,42,0.3035,1.896936228942871,"8,2,5",1.8585642834376024,12.912623882293701,0.00011682510375976562,0.009151458740234375,2.370164712270101,48036816.0,48036816.0,0.218367488,0.0,0.843,0.0,0.076,0.49,0.79,0.0,0.0,0.735,0.101
7,FedAvg,0.3,42,0.2689,1.9416271533966065,"0,5,2",1.1949865460865208,10.489161491394043,0.00013446807861328125,0.009343862533569336,1.8842707475026448,56042952.0,56042952.0,0.218367488,0.233,0.701,0.107,0.901,0.425,0.003,0.0,0.0,0.001,0.318
8,FedAvg,0.3,42,0.3105,2.0442543857574464,"4,8,1",1.2514316168522597,17.887736320495605,0.00011563301086425781,0.009033679962158203,3.472874164581299,64049088.0,64049088.0,0.218367488,0.634,0.0,0.563,0.0,0.044,0.638,0.053,0.0,0.768,0.405
9,FedAvg,0.3,42,0.3157,2.095334613800049,"2,0,4",1.2531728839536254,13.400897741317749,0.00013494491577148438,0.009071111679077148,2.4987734953562417,72055224.0,72055224.0,0.218367488,0.406,0.001,0.426,0.0,0.001,0.931,0.001,0.0,0.584,0.807
10,FedAvg,0.3,42,0.4,1.9800225540161134,"4,2,7",1.54645212361004,15.022800922393799,0.0001399517059326172,0.009158611297607422,2.8336546421051025,80061360.0,80061360.0,0.218367488,0.478,0.603,0.7,0.0,0.0,0.329,0.678,0.0,0.799,0.413
11,FedAvg,0.3,42,0.2818,2.024711552429199,"5,2,7",1.6974740003875028,12.098791122436523,0.0001201629638671875,0.008985280990600586,2.2365383307139077,88067496.0,88067496.0,0.218367488,0.141,0.98,0.792,0.256,0.0,0.194,0.25,0.002,0.203,0.0
12,FedAvg,0.3,42,0.2422,2.283213283538818,"1,5,2",1.0954870306239488,11.839784860610962,0.0001571178436279297,0.009061813354492188,2.1525378227233887,96073632.0,96073632.0,0.218367488,0.675,0.608,0.013,0.001,0.97,0.0,0.153,0.0,0.002,0.0
13,FedAvg,0.3,42,0.2988,2.0096236640930174,"3,1,4",0.7544401748237327,14.957674026489258,0.0001938343048095703,0.008583307266235352,2.86686380704244,104079768.0,104079768.0,0.218367488,0.918,0.005,0.616,0.0,0.009,0.253,0.467,0.0,0.14,0.58
14,FedAvg,0.3,42,0.3607,2.0445754932403566,"2,4,5",1.5084908947243776,13.890604972839355,0.00012183189392089844,0.009658098220825195,2.595224062601725,112085904.0,112085904.0,0.218367488,0.339,0.472,0.819,0.047,0.0,0.7,0.032,0.0,0.653,0.545
15,FedAvg,0.3,42,0.3511,1.78388662109375,"7,0,1",1.8976374628374046,13.412490606307983,0.00017905235290527344,0.009197235107421875,2.5257981618245444,120092040.0,120092040.0,0.218367488,0.436,0.838,0.056,0.0,0.887,0.0,0.65,0.002,0.473,0.169
16,FedAvg,0.3,42,0.3104,1.9953204524993897,"6,1,3",0.8918360835341229,14.84478211402893,0.00013494491577148438,0.009403467178344727,2.7909225622812905,128098176.0,128098176.0,0.218367488,0.881,0.184,0.005,0.0,0.063,0.496,0.968,0.498,0.005,0.004
17,FedAvg,0.3,42,0.3726,1.9670400615692138,"4,7,8",1.3771703481460131,17.883597373962402,0.00016617774963378906,0.009002923965454102,3.4617287317911782,136104312.0,136104312.0,0.218367488,0.218,0.002,0.411,0.0,0.0,0.903,0.564,0.004,0.952,0.672
18,FedAvg,0.3,42,0.3472,1.6799214485168457,"1,8,5",1.78822802291218,15.165795803070068,0.00010514259338378906,0.008977174758911133,2.884768486022949,144110448.0,144110448.0,0.218367488,0.592,0.786,0.098,0.028,0.89,0.459,0.213,0.001,0.16,0.245
19,FedAvg,0.3,42,0.3892,1.965028977203369,"8,0,4",1.1573420037003432,16.428894996643066,0.0001437664031982422,0.008732318878173828,3.1850001017252603,152116584.0,152116584.0,0.218367488,0.529,0.0,0.377,0.0,0.002,0.935,0.296,0.0,0.857,0.896
20,FedAvg,0.3,42,0.2576,2.32922600402832,"0,2,1",1.8921851264181033,11.087509870529175,0.0001246929168701172,0.00879359245300293,2.0130394299825034,160122720.0,160122720.0,0.218367488,0.326,0.812,0.0,0.0,0.981,0.0,0.427,0.0,0.02,0.01
21,FedAvg,0.3,42,0.3397,2.0752018939971926,"1,2,7",0.4099693458189464,13.025232553482056,0.0001690387725830078,0.009010076522827148,2.4258499145507812,168128856.0,168128856.0,0.218367488,0.426,0.936,0.105,0.0,0.456,0.009,0.938,0.119,0.408,0.0
22,FedAvg,0.3,42,0.4566,1.6015539297103882,"7,9,1",0.9638160766524084,16.239053964614868,0.00017261505126953125,0.00869297981262207,3.118201414744059,176134992.0,176134992.0,0.218367488,0.227,0.753,0.671,0.004,0.013,0.491,0.904,0.118,0.828,0.557
23,FedAvg,0.3,42,0.4163,1.8499018283843993,"5,7,4",0.9716145664818141,16.542652368545532,0.0001876354217529297,0.008986473083496094,3.157010793685913,184141128.0,184141128.0,0.218367488,0.52,0.473,0.853,0.0,0.0,0.71,0.045,0.009,0.783,0.77
24,FedAvg,0.3,42,0.4544,1.707159432029724,"6,4,7",1.1487499474140972,19.2572181224823,0.00011610984802246094,0.009071588516235352,3.7952404022216797,192147264.0,192147264.0,0.218367488,0.67,0.135,0.255,0.0,0.001,0.953,0.806,0.322,0.716,0.686
25,FedAvg,0.3,42,0.4236,2.058413889312744,"9,6,4",0.6902780981602135,20.314624071121216,0.00015211105346679688,0.009474039077758789,3.992079575856527,200153400.0,200153400.0,0.218367488,0.479,0.001,0.529,0.0,0.0,0.943,0.711,0.046,0.809,0.718
26,FedAvg,0.3,42,0.4783,1.5104559856414794,"3,6,9",1.1407076596718146,16.119312286376953,0.00012683868408203125,0.009113073348999023,3.0938429832458496,208159536.0,208159536.0,0.218367488,0.72,0.086,0.229,0.074,0.0,0.809,0.944,0.595,0.562,0.764
27,FedAvg,0.3,42,0.4989,1.4351032482147217,"7,1,4",1.4378346356080665,17.164012670516968,0.00011467933654785156,0.009864330291748047,3.258817672729492,216165672.0,216165672.0,0.218367488,0.639,0.501,0.777,0.0,0.063,0.437,0.853,0.143,0.851,0.725
28,FedAvg,0.3,42,0.4512,1.5840652938842774,"6,9,0",1.055837746519588,16.179229259490967,0.0001773834228515625,0.008565664291381836,3.105384270350138,224171808.0,224171808.0,0.218367488,0.47,0.041,0.127,0.018,0.0,0.948,0.84,0.597,0.68,0.791
