round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedAvg,0.3,44,0.1344,2.2398556350708008,"2,7,9",1.463744937326437,15.542181491851807,7.43865966796875e-05,0.008874177932739258,2.9660845597585044,8006136.0,8006136.0,0.215689216,0.285,0.0,0.051,0.0,0.963,0.027,0.018,0.0,0.0,0.0
2,FedAvg,0.3,44,0.1676,2.2625966567993165,"0,5,2",1.2553159336052713,15.3597092628479,0.00010824203491210938,0.009659528732299805,2.9130870501200357,16012272.0,16012272.0,0.218367488,0.0,0.0,0.906,0.0,0.0,0.002,0.019,0.035,0.714,0.0
3,FedAvg,0.3,44,0.1801,2.438288706970215,"2,7,8",1.0363151248825495,13.329540729522705,0.00018858909606933594,0.009046316146850586,2.478301207224528,24018408.0,24018408.0,0.218367488,0.0,0.003,0.003,0.0,0.97,0.0,0.047,0.0,0.751,0.027
4,FedAvg,0.3,44,0.2032,2.1144373321533205,"9,7,6",1.7083229535352136,13.9198739528656,0.00018095970153808594,0.008744478225708008,2.6083438396453857,32024544.0,32024544.0,0.218367488,0.18,0.078,0.0,0.0,0.004,0.994,0.003,0.039,0.682,0.052
5,FedAvg,0.3,44,0.2778,2.011232295227051,"9,1,4",1.4900274035205108,15.274679899215698,0.0001246929168701172,0.008651494979858398,2.9397098223368325,40030680.0,40030680.0,0.218367488,0.739,0.684,0.0,0.145,0.292,0.004,0.877,0.037,0.0,0.0
6,FedAvg,0.3,44,0.2713,2.116758081817627,"3,0,6",1.2941828152570531,17.431342601776123,0.0001785755157470703,0.008918523788452148,3.3237613836924234,48036816.0,48036816.0,0.218367488,0.013,0.0,0.047,0.778,0.0,0.2,0.028,0.622,0.933,0.092
7,FedAvg,0.3,44,0.3151,2.1740837575912475,"6,5,3",0.9601069446317548,14.44066858291626,0.00010514259338378906,0.008805990219116211,2.7188640435536704,56042952.0,56042952.0,0.218367488,0.517,0.0,0.213,0.889,0.0,0.0,0.0,0.0,0.71,0.822
8,FedAvg,0.3,44,0.3079,1.8432817028045654,"0,1,8",2.069330172118321,15.7513747215271,0.00012111663818359375,0.00881505012512207,2.977571487426758,64049088.0,64049088.0,0.218367488,0.093,0.408,0.134,0.173,0.004,0.23,0.936,0.291,0.81,0.0
9,FedAvg,0.3,44,0.3376,1.896786469078064,"9,2,6",1.015745486954476,13.40062427520752,0.00016498565673828125,0.00869894027709961,2.460474729537964,72055224.0,72055224.0,0.218367488,0.881,0.395,0.051,0.0,0.016,0.903,0.65,0.48,0.0,0.0
10,FedAvg,0.3,44,0.3688,1.828100150680542,"6,2,9",0.697944204682496,13.342503786087036,0.00014543533325195312,0.009164571762084961,2.479742685953776,80061360.0,80061360.0,0.218367488,0.865,0.437,0.379,0.0,0.006,0.731,0.785,0.485,0.0,0.0
