round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedNova,0.3,42,0.1007,2.351375296783447,"8,1,5",1.3565566069446462,15.271479606628418,7.343292236328125e-05,0.008900880813598633,2.936311642328898,8006136.0,8006136.0,0.215689216,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.009,0.0
2,FedNova,0.3,42,0.1747,2.2193934238433837,"0,1,8",1.28816789855347,14.078441619873047,0.00011157989501953125,0.008862972259521484,2.6427186330159507,16012272.0,16012272.0,0.218367488,0.0,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.316,0.447
3,FedNova,0.3,42,0.2746,1.9567894660949707,"9,2,0",1.1983452900052123,12.100318908691406,0.0002415180206298828,0.009650468826293945,2.2080060640970864,24018408.0,24018408.0,0.218367488,0.0,0.0,0.15,0.319,0.35,0.231,0.504,0.007,0.391,0.794
4,FedNova,0.3,42,0.207,2.191576271820068,"1,7,6",1.263346485199908,17.10927414894104,0.00011467933654785156,0.008971214294433594,3.3071043491363525,32024544.0,32024544.0,0.218367488,0.539,0.101,0.0,0.0,0.022,0.124,0.984,0.276,0.024,0.0
5,FedNova,0.3,42,0.1823,2.246559861755371,"1,5,4",1.5939142292812125,16.362717151641846,0.00011515617370605469,0.009457111358642578,3.143383741378784,40030680.0,40030680.0,0.218367488,0.767,0.107,0.877,0.039,0.0,0.032,0.0,0.0,0.0,0.001
6,FedNova,0.3,42,0.2606,1.9833377571105957,"8,2,5",1.5716915996355798,12.809983730316162,0.00012183189392089844,0.009988784790039062,2.386202017466227,48036816.0,48036816.0,0.218367488,0.007,0.837,0.0,0.107,0.885,0.29,0.002,0.0,0.457,0.021
7,FedNova,0.3,42,0.2584,1.9172560310363769,"0,5,2",1.206199656141185,10.284195184707642,0.00012135505676269531,0.008962869644165039,1.8423630396525066,56042952.0,56042952.0,0.218367488,0.137,0.231,0.043,0.797,0.617,0.0,0.0,0.008,0.013,0.738
8,FedNova,0.3,42,0.3263,1.8950487800598144,"4,8,1",1.2305773605609966,17.895552158355713,0.00010776519775390625,0.009050369262695312,3.4501665433247886,64049088.0,64049088.0,0.218367488,0.566,0.002,0.12,0.001,0.648,0.537,0.077,0.0,0.762,0.55
9,FedNova,0.3,42,0.2984,1.82733575630188,"2,0,4",1.0809376028960715,13.240166664123535,0.00012636184692382812,0.009148359298706055,2.47357185681661,72055224.0,72055224.0,0.218367488,0.292,0.329,0.0,0.003,0.759,0.641,0.032,0.042,0.066,0.82
10,FedNova,0.3,42,0.317,2.009734371185303,"4,2,7",1.0700910382960223,14.98907470703125,0.0002472400665283203,0.00942683219909668,2.8227733771006265,80061360.0,80061360.0,0.218367488,0.383,0.527,0.23,0.0,0.0,0.161,0.95,0.01,0.85,0.059
11,FedNova,0.3,42,0.2916,2.094395331954956,"5,2,7",1.5718570746871674,12.305081605911255,0.0001823902130126953,0.009241342544555664,2.2363220850626626,88067496.0,88067496.0,0.218367488,0.238,0.983,0.704,0.389,0.007,0.194,0.197,0.025,0.179,0.0
12,FedNova,0.3,42,0.2609,2.1739149559020996,"1,5,2",0.926238924861456,11.841095209121704,0.00011944770812988281,0.008873939514160156,2.1506903966267905,96073632.0,96073632.0,0.218367488,0.527,0.804,0.005,0.005,0.963,0.0,0.294,0.0,0.011,0.0
13,FedNova,0.3,42,0.2622,1.989040385055542,"3,1,4",0.8220766050072079,15.104040384292603,0.00012445449829101562,0.009350299835205078,2.8764821688334146,104079768.0,104079768.0,0.218367488,0.964,0.039,0.352,0.049,0.001,0.12,0.687,0.0,0.023,0.387
14,FedNova,0.3,42,0.2981,1.9042853404998779,"2,4,5",1.400280632739893,14.283653974533081,0.0001850128173828125,0.00993037223815918,2.7020289103190103,112085904.0,112085904.0,0.218367488,0.196,0.892,0.844,0.107,0.004,0.399,0.269,0.0,0.269,0.001
15,FedNova,0.3,42,0.3237,1.798874504852295,"7,0,1",1.3471192178172444,13.468823909759521,0.00011754035949707031,0.009378433227539062,2.49409286181132,120092040.0,120092040.0,0.218367488,0.429,0.043,0.02,0.0,0.947,0.008,0.388,0.252,0.335,0.815
16,FedNova,0.3,42,0.3262,1.8330767181396483,"6,1,3",0.8310489093078247,15.170152187347412,0.00010919570922851562,0.008616924285888672,2.856221596399943,128098176.0,128098176.0,0.218367488,0.938,0.496,0.0,0.003,0.299,0.238,0.901,0.273,0.0,0.114
17,FedNova,0.3,42,0.3762,1.818596900177002,"4,7,8",1.1643793182782851,18.009718894958496,0.00016760826110839844,0.009137630462646484,3.502089579900106,136104312.0,136104312.0,0.218367488,0.079,0.005,0.512,0.0,0.0,0.829,0.604,0.078,0.945,0.71
18,FedNova,0.3,42,0.3863,1.5948693948745727,"1,8,5",1.509235623798585,15.138722658157349,0.00011491775512695312,0.009258270263671875,2.885615428288778,144110448.0,144110448.0,0.218367488,0.62,0.887,0.15,0.327,0.801,0.321,0.363,0.002,0.337,0.055
19,FedNova,0.3,42,0.3694,1.77691039352417,"8,0,4",1.136833512335601,16.224466800689697,0.00017571449279785156,0.009792327880859375,3.1162131627400718,152116584.0,152116584.0,0.218367488,0.444,0.0,0.147,0.001,0.017,0.941,0.29,0.131,0.81,0.913
20,FedNova,0.3,42,0.2808,2.2950486434936526,"0,2,1",1.4948618914880436,11.379369735717773,0.00016689300537109375,0.009244680404663086,2.0377623240152993,160122720.0,160122720.0,0.218367488,0.28,0.815,0.0,0.0,0.952,0.0,0.628,0.0,0.12,0.013
