round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL-no_weighting,1.0,42,0.1199,2.2300301597595213,"8,1,5",0.774749394664492,14.879781484603882,6.961822509765625e-05,0.008785486221313477,2.875854015350342,8006136.0,8006136.0,0.215689216,0.078,0.0,0.079,0.003,0.0,0.022,0.996,0.0,0.005,0.016
2,EAHM-FL-no_weighting,1.0,42,0.2337,1.999016414642334,"0,1,8",0.7715230707752969,13.374797582626343,0.00014281272888183594,0.008977174758911133,2.5190794467926025,16012272.0,16012272.0,0.218367488,0.242,0.02,0.066,0.0,0.076,0.966,0.109,0.0,0.315,0.543
3,EAHM-FL-no_weighting,1.0,42,0.3023,1.780706608581543,"9,2,0",0.5113678384446153,15.437507390975952,0.00011110305786132812,0.008684158325195312,2.970839738845825,24018408.0,24018408.0,0.218367488,0.424,0.483,0.033,0.0,0.815,0.542,0.004,0.118,0.579,0.025
4,EAHM-FL-no_weighting,1.0,42,0.398,1.6334785648345946,"1,7,6",0.557549601759113,13.739721536636353,0.000152587890625,0.009026527404785156,2.6095163027445474,32024544.0,32024544.0,0.218367488,0.599,0.677,0.141,0.158,0.0,0.568,0.677,0.636,0.14,0.384
5,EAHM-FL-no_weighting,1.0,42,0.404,1.5906842008590698,"1,4,3",0.3339239083039734,13.100118398666382,0.00011086463928222656,0.00897979736328125,2.4435576597849527,40030680.0,40030680.0,0.218367488,0.003,0.449,0.34,0.284,0.154,0.391,0.685,0.426,0.88,0.428
6,EAHM-FL-no_weighting,1.0,42,0.3812,1.5833418605804443,"2,1,8",0.37190029448680884,15.099843263626099,8.559226989746094e-05,0.009034395217895508,2.8783055941263833,48036816.0,48036816.0,0.218367488,0.139,0.338,0.063,0.008,0.64,0.742,0.091,0.583,0.852,0.356
7,EAHM-FL-no_weighting,1.0,42,0.4255,1.4951998973846437,"1,5,8",0.4373744980348682,14.376786470413208,8.559226989746094e-05,0.009083986282348633,2.7562705675760903,56042952.0,56042952.0,0.218367488,0.158,0.222,0.481,0.578,0.008,0.307,0.616,0.341,0.782,0.762
8,EAHM-FL-no_weighting,1.0,42,0.4682,1.4148676628112793,"1,5,8",0.29112630864972017,14.511503458023071,0.00021886825561523438,0.009108543395996094,2.7769788106282554,64049088.0,64049088.0,0.218367488,0.186,0.438,0.228,0.339,0.172,0.556,0.776,0.461,0.739,0.787
9,EAHM-FL-no_weighting,1.0,42,0.46,1.4165556425094605,"2,1,8",0.31382074369264296,15.132235765457153,9.441375732421875e-05,0.008957147598266602,2.8853147824605307,72055224.0,72055224.0,0.218367488,0.245,0.571,0.055,0.049,0.657,0.726,0.398,0.625,0.874,0.4
10,EAHM-FL-no_weighting,1.0,42,0.4906,1.3410061800003052,"6,5,2",0.37264579339899356,16.851957082748413,9.655952453613281e-05,0.009154796600341797,3.26323668162028,80061360.0,80061360.0,0.218367488,0.446,0.845,0.517,0.18,0.001,0.44,0.801,0.669,0.751,0.256
