round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedNova,0.3,44,0.1319,2.2439124237060546,"2,7,9",1.463744937326437,15.386113405227661,9.965896606445312e-05,0.00937795639038086,2.9472376505533853,8006136.0,8006136.0,0.215689216,0.232,0.0,0.111,0.0,0.942,0.006,0.028,0.0,0.0,0.0
2,FedNova,0.3,44,0.139,2.341247324371338,"0,5,2",1.205724210286079,15.115015983581543,0.00011110305786132812,0.009103059768676758,2.898223559061686,16012272.0,16012272.0,0.218367488,0.007,0.0,0.945,0.0,0.0,0.0,0.005,0.0,0.427,0.006
3,FedNova,0.3,44,0.1994,2.2310953983306883,"2,7,8",0.9758543648803931,13.048226833343506,0.00011706352233886719,0.009709835052490234,2.4409828980763755,24018408.0,24018408.0,0.218367488,0.0,0.001,0.313,0.0,0.837,0.0,0.079,0.001,0.712,0.051
4,FedNova,0.3,44,0.2399,2.0271600358963013,"9,7,6",1.5262809527461967,13.577161312103271,0.00011014938354492188,0.008497238159179688,2.5702476501464844,32024544.0,32024544.0,0.218367488,0.16,0.099,0.0,0.003,0.433,0.942,0.03,0.079,0.611,0.042
5,FedNova,0.3,44,0.2759,2.0191114391326903,"9,1,4",1.3911521832146434,14.771503686904907,0.00010466575622558594,0.009537696838378906,2.8104965686798096,40030680.0,40030680.0,0.218367488,0.662,0.706,0.0,0.356,0.05,0.001,0.943,0.041,0.0,0.0
6,FedNova,0.3,44,0.2435,2.0527259765625,"3,0,6",1.300388611797713,17.261103868484497,0.00012493133544921875,0.008983850479125977,3.369301954905192,48036816.0,48036816.0,0.218367488,0.0,0.0,0.064,0.928,0.0,0.13,0.007,0.495,0.789,0.022
7,FedNova,0.3,44,0.3028,1.9717853691101075,"6,5,3",0.9474915989536782,14.319175720214844,0.00011277198791503906,0.009363174438476562,2.710475126902262,56042952.0,56042952.0,0.218367488,0.473,0.0,0.603,0.771,0.0,0.0,0.004,0.019,0.446,0.712
8,FedNova,0.3,44,0.3299,1.819213364982605,"0,1,8",1.5910881166027897,15.776531219482422,0.00017499923706054688,0.008887052536010742,3.000101645787557,64049088.0,64049088.0,0.218367488,0.027,0.096,0.208,0.303,0.258,0.355,0.795,0.437,0.82,0.0
9,FedNova,0.3,44,0.3489,1.756919209098816,"9,2,6",0.9743689799874257,13.275331258773804,0.0001270771026611328,0.008550167083740234,2.467311382293701,72055224.0,72055224.0,0.218367488,0.751,0.564,0.205,0.001,0.023,0.927,0.504,0.514,0.0,0.0
10,FedNova,0.3,44,0.3601,1.8014168014526368,"6,2,9",0.573576148162223,13.1337149143219,0.0001933574676513672,0.008546113967895508,2.451737642288208,80061360.0,80061360.0,0.218367488,0.757,0.484,0.533,0.0,0.017,0.786,0.575,0.449,0.0,0.0
11,FedNova,0.3,44,0.3265,1.966892830657959,"3,8,9",0.9409771396092971,15.556458711624146,0.00017189979553222656,0.008909463882446289,2.9709587891896567,88067496.0,88067496.0,0.218367488,0.89,0.0,0.184,0.059,0.0,0.642,0.382,0.57,0.358,0.18
12,FedNova,0.3,44,0.2581,2.152387786483765,"1,6,7",1.8179348360530279,14.571963548660278,0.000102996826171875,0.00895380973815918,2.7479790846506753,96073632.0,96073632.0,0.218367488,0.0,0.882,0.0,0.468,0.93,0.0,0.198,0.0,0.103,0.0
13,FedNova,0.3,44,0.3981,1.8820853160858155,"7,0,3",1.5340970906456424,19.85770606994629,0.00011324882507324219,0.01036691665649414,3.897507349650065,104079768.0,104079768.0,0.218367488,0.0,0.0,0.0,0.686,0.348,0.363,0.564,0.56,0.956,0.504
14,FedNova,0.3,44,0.3797,1.760273677444458,"0,1,5",1.5560301640413619,16.788894414901733,0.00011777877807617188,0.008755207061767578,3.2427585124969482,112085904.0,112085904.0,0.218367488,0.126,0.379,0.5,0.368,0.0,0.0,0.933,0.307,0.541,0.643
15,FedNova,0.3,44,0.4326,1.7027893836975099,"3,7,9",1.5020487378004155,18.567620038986206,0.00011801719665527344,0.00897073745727539,3.615752617518107,120092040.0,120092040.0,0.218367488,0.47,0.0,0.0,0.134,0.155,0.838,0.516,0.517,0.876,0.82
16,FedNova,0.3,44,0.3171,1.8573917945861815,"6,5,2",1.187527085447577,11.759727954864502,0.0001385211944580078,0.008873701095581055,2.1265979607899985,128098176.0,128098176.0,0.218367488,0.155,0.396,0.904,0.034,0.001,0.0,0.751,0.074,0.142,0.714
17,FedNova,0.3,44,0.4292,1.7647542310714721,"3,8,5",0.7804382097125288,14.53826093673706,0.00011014938354492188,0.009787797927856445,2.7174254258473716,136104312.0,136104312.0,0.218367488,0.575,0.0,0.722,0.491,0.001,0.0,0.451,0.365,0.808,0.879
18,FedNova,0.3,44,0.3839,1.5815845848083496,"1,5,6",1.61801537540691,12.846559047698975,0.00021028518676757812,0.0091705322265625,2.3560433387756348,144110448.0,144110448.0,0.218367488,0.137,0.947,0.307,0.692,0.613,0.0,0.735,0.088,0.123,0.197
19,FedNova,0.3,44,0.4019,1.6055131290435791,"4,9,2",1.0123843314819136,13.423464059829712,0.00017380714416503906,0.009073972702026367,2.50435733795166,152116584.0,152116584.0,0.218367488,0.808,0.634,0.417,0.005,0.0,0.442,0.945,0.621,0.066,0.081
20,FedNova,0.3,44,0.3644,1.9442398874282838,"9,6,0",0.8632437840737558,15.139172554016113,0.00016021728515625,0.009232044219970703,2.894892772038778,160122720.0,160122720.0,0.218367488,0.206,0.333,0.117,0.011,0.015,0.96,0.583,0.646,0.77,0.003
21,FedNova,0.3,44,0.3647,1.6345390483856201,"6,8,7",1.375413157729047,11.355223894119263,0.0001614093780517578,0.009130239486694336,2.0385615030924478,168128856.0,168128856.0,0.218367488,0.005,0.699,0.077,0.567,0.948,0.0,0.401,0.0,0.824,0.126
22,FedNova,0.3,44,0.4121,1.7418036241531372,"3,0,9",1.467844388196342,19.845037937164307,0.00014472007751464844,0.008934497833251953,3.8291815916697183,176134992.0,176134992.0,0.218367488,0.63,0.0,0.003,0.008,0.0,0.968,0.636,0.569,0.779,0.528
23,FedNova,0.3,44,0.4572,1.5444068147659302,"9,5,7",1.3076552288525265,14.76278305053711,0.0001163482666015625,0.009447574615478516,2.760708491007487,184141128.0,184141128.0,0.218367488,0.717,0.001,0.264,0.503,0.388,0.209,0.914,0.171,0.526,0.879
24,FedNova,0.3,44,0.4325,1.5227057426452637,"2,9,8",0.8862537482341702,13.24341607093811,0.00011754035949707031,0.008824586868286133,2.4312928517659507,192147264.0,192147264.0,0.218367488,0.903,0.112,0.557,0.001,0.083,0.566,0.844,0.725,0.403,0.131
25,FedNova,0.3,44,0.4938,1.440623126602173,"9,4,8",0.8645546858342988,11.695344686508179,0.000152587890625,0.009071826934814453,2.120496908823649,200153400.0,200153400.0,0.218367488,0.638,0.673,0.244,0.377,0.185,0.465,0.922,0.754,0.653,0.027
26,FedNova,0.3,44,0.4347,1.5494855728149415,"0,7,4",0.807704870480169,15.83003830909729,0.0001697540283203125,0.008917570114135742,2.9663299719492593,208159536.0,208159536.0,0.218367488,0.015,0.672,0.092,0.786,0.375,0.0,0.862,0.517,0.883,0.145
27,FedNova,0.3,44,0.3637,1.865677989959717,"7,1,6",0.7681271433999023,14.525140762329102,0.00017762184143066406,0.008725881576538086,2.7373456160227456,216165672.0,216165672.0,0.218367488,0.071,0.952,0.005,0.676,0.943,0.0,0.4,0.0,0.58,0.01
28,FedNova,0.3,44,0.4258,2.0266940269470215,"2,3,5",1.8411361812096405,16.25647735595703,0.00016188621520996094,0.009170293807983398,3.1086177825927734,224171808.0,224171808.0,0.218367488,0.637,0.0,0.78,0.392,0.0,0.0,0.7,0.155,0.622,0.972
29,FedNova,0.3,44,0.4133,1.7921169456481933,"1,2,8",2.153344146882017,14.034011840820312,0.00011777877807617188,0.008919715881347656,2.6367900371551514,232177944.0,232177944.0,0.218367488,0.516,0.95,0.269,0.001,0.747,0.0,0.924,0.104,0.622,0.0
30,FedNova,0.3,44,0.3732,1.6948676784515382,"4,7,6",1.4093138803996759,11.84076738357544,0.00015115737915039062,0.008747339248657227,2.1560493310292563,240184080.0,240184080.0,0.218367488,0.039,0.889,0.039,0.961,0.596,0.0,0.393,0.172,0.594,0.049
