round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedAvg,0.1,42,0.1539,2.3639515800476074,"8,1,5",1.627939531333691,21.95287275314331,0.00011420249938964844,0.009373188018798828,4.158149162928264,8006136.0,8006136.0,0.215689216,0.0,0.0,0.264,0.0,0.0,0.0,0.926,0.0,0.349,0.0
2,FedAvg,0.1,42,0.1754,2.2367895931243895,"0,1,8",1.3745916800139042,24.324690580368042,0.00014781951904296875,0.009021520614624023,4.865927060445149,16012272.0,16012272.0,0.218367488,0.0,0.0,0.958,0.039,0.005,0.0,0.099,0.001,0.0,0.652
3,FedAvg,0.1,42,0.2283,2.881568574523926,"9,2,0",1.3380607506093656,14.253389835357666,0.00017142295837402344,0.008911609649658203,2.6942681471506753,24018408.0,24018408.0,0.218367488,0.0,0.0,0.488,0.893,0.0,0.0,0.0,0.254,0.0,0.648
4,FedAvg,0.1,42,0.1137,2.2385762321472167,"1,7,6",2.7401524026149766,14.694262742996216,0.00015664100646972656,0.008986234664916992,2.7640581925710044,32024544.0,32024544.0,0.218367488,0.0,0.0,0.0,0.08,0.991,0.011,0.044,0.003,0.005,0.003
5,FedAvg,0.1,42,0.2304,2.653638427734375,"1,5,4",1.7466453943870235,16.441620588302612,0.00011348724365234375,0.009234905242919922,3.164177656173706,40030680.0,40030680.0,0.218367488,0.007,0.0,0.138,0.163,0.727,0.001,0.386,0.0,0.882,0.0
6,FedAvg,0.1,42,0.318,2.386304180908203,"8,2,5",1.5268837382184024,17.197216987609863,0.00011968612670898438,0.008926153182983398,3.322457790374756,48036816.0,48036816.0,0.218367488,0.0,0.829,0.706,0.0,0.0,0.439,0.752,0.0,0.167,0.287
7,FedAvg,0.1,42,0.2407,2.6161797233581545,"0,5,2",1.608500357821918,16.932948112487793,0.00011754035949707031,0.009065628051757812,3.2908197244008384,56042952.0,56042952.0,0.218367488,0.0,0.0,0.565,0.866,0.0,0.0,0.0,0.254,0.0,0.722
8,FedAvg,0.1,42,0.3371,1.9048001327514648,"4,8,1",2.741955648429242,20.300113201141357,0.0001575946807861328,0.008575916290283203,3.9952213764190674,64049088.0,64049088.0,0.218367488,0.007,0.345,0.353,0.047,0.109,0.316,0.958,0.014,0.423,0.799
9,FedAvg,0.1,42,0.282,2.5241793891906736,"2,0,4",1.5590534032878658,16.57845687866211,0.00010585784912109375,0.008623123168945312,3.2304994265238443,72055224.0,72055224.0,0.218367488,0.0,0.0,0.673,0.773,0.0,0.0,0.0,0.53,0.0,0.844
10,FedAvg,0.1,42,0.3074,2.087702010345459,"4,2,7",2.363831227021609,10.314493179321289,0.00011134147644042969,0.008713960647583008,1.854411284128825,80061360.0,80061360.0,0.218367488,0.511,0.756,0.747,0.161,0.008,0.42,0.471,0.0,0.0,0.0
