round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,SCAFFOLD,0.1,44,0.1287,2.6164957984924317,"2,7,9",1.650086967516092,12.117090463638306,7.939338684082031e-05,0.022697925567626953,2.2312540213267007,16012272.0,16012272.0,0.223731712,0.348,0.0,0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SCAFFOLD,0.1,44,0.0999,2.41734151763916,"0,5,2",1.399743193555279,11.867396116256714,0.00018715858459472656,0.02303624153137207,2.1825645764668784,32024544.0,32024544.0,0.226409984,0.0,0.0,0.991,0.008,0.0,0.0,0.0,0.0,0.0,0.0
3,SCAFFOLD,0.1,44,0.1151,2.828361502456665,"2,7,8",1.3465640019769316,11.796145915985107,0.00021958351135253906,0.02153801918029785,2.134047269821167,48036816.0,48036816.0,0.226409984,0.0,0.0,0.159,0.012,0.0,0.0,0.98,0.0,0.0,0.0
4,SCAFFOLD,0.1,44,0.1007,4.755016783523559,"9,7,6",2.0341815821383302,12.295824766159058,0.0002262592315673828,0.018817901611328125,2.2963333129882812,64049088.0,64049088.0,0.226409984,0.0,0.0,0.0,0.008,0.0,0.999,0.0,0.0,0.0,0.0
5,SCAFFOLD,0.1,44,0.1003,3.9322044677734374,"9,1,4",1.940424916010033,17.123230934143066,0.0002474784851074219,0.020493030548095703,3.328636964162191,80061360.0,80061360.0,0.226409984,0.0,0.0,0.0,0.125,0.0,0.0,0.003,0.875,0.0,0.0
6,SCAFFOLD,0.1,44,0.1112,3.213341337585449,"3,0,6",2.467551496288104,16.609366178512573,0.00035119056701660156,0.021708250045776367,3.1436636447906494,96073632.0,96073632.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.847
7,SCAFFOLD,0.1,44,0.1005,2.937021015930176,"6,5,3",1.3692803492523122,19.300835847854614,0.00016808509826660156,0.02236175537109375,3.7518506050109863,112085904.0,112085904.0,0.226409984,0.0,0.0,0.0,0.007,0.0,0.0,0.022,0.0,0.0,0.976
8,SCAFFOLD,0.1,44,0.1,3.9240227157592775,"0,1,8",2.0824081708551803,14.171549081802368,0.0001995563507080078,0.020131349563598633,2.6791229248046875,128098176.0,128098176.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,SCAFFOLD,0.1,44,0.1001,2.690997380065918,"9,2,6",2.9921326038968825,15.795614242553711,0.0002129077911376953,0.020586013793945312,3.009474833806356,144110448.0,144110448.0,0.226409984,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.002,0.0
10,SCAFFOLD,0.1,44,0.1023,5.2789766998291014,"6,2,9",1.3838097250320274,15.526744604110718,0.00018978118896484375,0.02093052864074707,2.94587779045105,160122720.0,160122720.0,0.226409984,0.0,0.025,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0
11,SCAFFOLD,0.1,44,0.1,3.3395851249694823,"3,8,9",3.8037884713275454,17.979340314865112,0.00021219253540039062,0.01963520050048828,3.537869850794474,176134992.0,176134992.0,0.226409984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,SCAFFOLD,0.1,44,0.1244,3.3079783638000486,"1,6,7",2.516928396128827,15.52011251449585,0.00020742416381835938,0.020435333251953125,2.9973419507344565,192147264.0,192147264.0,0.226409984,0.0,0.0,0.0,0.003,0.701,0.0,0.0,0.54,0.0,0.0
13,SCAFFOLD,0.1,44,0.0902,3.563857731628418,"7,0,3",1.6192573567221913,13.494121789932251,0.00017261505126953125,0.020698070526123047,2.511942466100057,208159536.0,208159536.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.901,0.0
14,SCAFFOLD,0.1,44,0.1033,3.7134789688110352,"0,1,5",2.2667099734537106,14.01330041885376,0.00018286705017089844,0.022415637969970703,2.6545204321543374,224171808.0,224171808.0,0.226409984,0.0,0.006,0.0,0.0,0.0,0.0,1.0,0.027,0.0,0.0
15,SCAFFOLD,0.1,44,0.0995,3.0980288848876953,"3,7,9",1.9656704493412136,15.987102031707764,0.00016307830810546875,0.021074771881103516,3.103245735168457,240184080.0,240184080.0,0.226409984,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
16,SCAFFOLD,0.1,44,0.1,3.465039627838135,"6,5,2",2.378176841300427,15.38617753982544,0.00017833709716796875,0.019252538681030273,2.9790534178415933,256196352.0,256196352.0,0.226409984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,SCAFFOLD,0.1,44,0.1,2.978371393585205,"3,8,5",2.098690336291503,17.827836990356445,0.0001666545867919922,0.019224882125854492,3.4691238403320312,272208624.0,272208624.0,0.226409984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
