round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL-no_selection,1.0,42,0.1199,2.2300301597595213,"8,1,5",0.774749394664492,14.579145431518555,7.224082946777344e-05,0.008656024932861328,2.7905522187550864,8006136.0,8006136.0,0.215689216,0.078,0.0,0.079,0.003,0.0,0.022,0.996,0.0,0.005,0.016
2,EAHM-FL-no_selection,1.0,42,0.2337,1.999016414642334,"0,1,8",0.7715230707752969,13.423760890960693,0.00013256072998046875,0.008487462997436523,2.5182251930236816,16012272.0,16012272.0,0.218367488,0.242,0.02,0.066,0.0,0.076,0.966,0.109,0.0,0.315,0.543
3,EAHM-FL-no_selection,1.0,42,0.3023,1.780706608581543,"9,2,0",0.5113678384446153,15.406839370727539,0.00011467933654785156,0.008729696273803711,2.9563589096069336,24018408.0,24018408.0,0.218367488,0.424,0.483,0.033,0.0,0.815,0.542,0.004,0.118,0.579,0.025
4,EAHM-FL-no_selection,1.0,42,0.3969,1.6682133487701416,"1,7,6",0.557549601759113,13.879248142242432,0.0001704692840576172,0.009588241577148438,2.6224507490793862,32024544.0,32024544.0,0.218367488,0.73,0.595,0.318,0.35,0.0,0.329,0.653,0.593,0.0,0.401
5,EAHM-FL-no_selection,1.0,42,0.3889,1.5732580379486083,"1,5,4",0.4386960735913083,14.532683610916138,0.00011157989501953125,0.009572505950927734,2.7866501808166504,40030680.0,40030680.0,0.218367488,0.186,0.66,0.45,0.295,0.001,0.0,0.797,0.454,0.752,0.294
6,EAHM-FL-no_selection,1.0,42,0.4262,1.5611426750183106,"8,2,5",0.2958634815887828,15.959534883499146,0.00011968612670898438,0.009942293167114258,3.077289342880249,48036816.0,48036816.0,0.218367488,0.513,0.461,0.266,0.012,0.553,0.599,0.444,0.373,0.693,0.348
7,EAHM-FL-no_selection,1.0,42,0.4161,1.5694277500152587,"0,5,2",0.302260132252171,15.783687591552734,0.00012254714965820312,0.009801149368286133,3.05406125386556,56042952.0,56042952.0,0.218367488,0.334,0.642,0.488,0.0,0.192,0.633,0.754,0.35,0.615,0.153
8,EAHM-FL-no_selection,1.0,42,0.4606,1.4343124576568604,"4,8,1",0.4241696473519258,13.409897565841675,0.0001227855682373047,0.010520696640014648,2.5371479193369546,64049088.0,64049088.0,0.218367488,0.106,0.442,0.105,0.305,0.58,0.561,0.409,0.576,0.834,0.688
9,EAHM-FL-no_selection,1.0,42,0.4387,1.4512753149032593,"2,0,4",0.32456407314131663,14.549874782562256,0.00011396408081054688,0.010636568069458008,2.788854996363322,72055224.0,72055224.0,0.218367488,0.224,0.752,0.131,0.0,0.789,0.602,0.364,0.492,0.848,0.185
10,EAHM-FL-no_selection,1.0,42,0.4414,1.4786018419265747,"4,2,7",0.1444420306878138,14.21566915512085,0.00015735626220703125,0.010308504104614258,2.724816640218099,80061360.0,80061360.0,0.218367488,0.406,0.771,0.105,0.003,0.788,0.522,0.396,0.644,0.732,0.047
11,EAHM-FL-no_selection,1.0,42,0.48,1.3638924743652343,"5,2,7",0.26190724521986514,15.373788833618164,0.0001780986785888672,0.009626626968383789,2.9465235074361167,88067496.0,88067496.0,0.218367488,0.394,0.766,0.597,0.046,0.143,0.542,0.804,0.571,0.823,0.114
12,EAHM-FL-no_selection,1.0,42,0.484,1.3751434436798096,"1,5,2",0.2521435408492454,16.32697558403015,0.00014448165893554688,0.010801315307617188,3.1918367544809976,96073632.0,96073632.0,0.218367488,0.075,0.729,0.281,0.065,0.141,0.714,0.89,0.666,0.871,0.408
13,EAHM-FL-no_selection,1.0,42,0.531,1.2703865398406982,"3,1,4",0.25849096002227795,13.034166812896729,0.00012636184692382812,0.011269092559814453,2.438551902770996,104079768.0,104079768.0,0.218367488,0.127,0.756,0.373,0.218,0.276,0.649,0.791,0.603,0.869,0.648
14,EAHM-FL-no_selection,1.0,42,0.4928,1.345567914390564,"2,4,5",0.20670818777333522,15.670756816864014,0.00018215179443359375,0.010482072830200195,3.015820344289144,112085904.0,112085904.0,0.218367488,0.232,0.898,0.319,0.036,0.513,0.438,0.838,0.709,0.84,0.105
15,EAHM-FL-no_selection,1.0,42,0.5306,1.2684385873794555,"7,0,1",0.3792923508368582,12.787930250167847,0.00019669532775878906,0.010276317596435547,2.368133862813314,120092040.0,120092040.0,0.218367488,0.192,0.733,0.254,0.117,0.328,0.815,0.829,0.552,0.769,0.717
16,EAHM-FL-no_selection,1.0,42,0.5198,1.3092769250869751,"6,1,3",0.17857703087719035,13.520717144012451,0.00017404556274414062,0.008831262588500977,2.5619630018870034,128098176.0,128098176.0,0.218367488,0.497,0.565,0.35,0.659,0.006,0.179,0.853,0.533,0.752,0.804
17,EAHM-FL-no_selection,1.0,42,0.59,1.1212721271514892,"4,7,8",0.4639349601102772,12.319546937942505,0.0001239776611328125,0.010038614273071289,2.29282808303833,136104312.0,136104312.0,0.218367488,0.593,0.712,0.262,0.284,0.724,0.5,0.72,0.604,0.778,0.723
18,EAHM-FL-no_selection,1.0,42,0.5638,1.1623332818984986,"1,8,5",0.1833191082193738,14.430768728256226,0.00012421607971191406,0.009850502014160156,2.758859872817993,144110448.0,144110448.0,0.218367488,0.241,0.571,0.421,0.289,0.247,0.676,0.849,0.613,0.874,0.857
19,EAHM-FL-no_selection,1.0,42,0.5909,1.1003275352478028,"8,0,4",0.3457246043940669,12.691573858261108,0.0001308917999267578,0.010190248489379883,2.3813942273457847,152116584.0,152116584.0,0.218367488,0.42,0.74,0.451,0.149,0.706,0.698,0.776,0.292,0.858,0.819
20,EAHM-FL-no_selection,1.0,42,0.5796,1.1398022136688233,"0,2,1",0.2673899896184451,14.944267749786377,0.00011587142944335938,0.010279178619384766,2.8819446563720703,160122720.0,160122720.0,0.218367488,0.286,0.849,0.331,0.003,0.505,0.875,0.841,0.604,0.836,0.666
21,EAHM-FL-no_selection,1.0,42,0.6039,1.062309019470215,"1,2,7",0.2501296399345504,14.526517868041992,0.00016927719116210938,0.010660648345947266,2.7674241860707602,168128856.0,168128856.0,0.218367488,0.383,0.885,0.262,0.034,0.67,0.779,0.793,0.741,0.888,0.604
22,EAHM-FL-no_selection,1.0,42,0.6274,1.0371580293655396,"7,9,1",0.1952977398992349,13.50377631187439,0.0001926422119140625,0.010182619094848633,2.570927063624064,176134992.0,176134992.0,0.218367488,0.379,0.864,0.354,0.549,0.486,0.561,0.787,0.688,0.849,0.757
23,EAHM-FL-no_selection,1.0,42,0.636,1.0080324119567872,"5,7,4",0.19830559073905044,13.434721231460571,0.00013113021850585938,0.01048588752746582,2.527621587117513,184141128.0,184141128.0,0.218367488,0.568,0.911,0.456,0.322,0.522,0.518,0.883,0.738,0.797,0.645
24,EAHM-FL-no_selection,1.0,42,0.6459,0.9827037622451782,"6,4,7",0.15360477541063003,13.207481145858765,0.000118255615234375,0.010220766067504883,2.4961652755737305,192147264.0,192147264.0,0.218367488,0.677,0.92,0.477,0.434,0.494,0.355,0.886,0.737,0.778,0.701
25,EAHM-FL-no_selection,1.0,42,0.648,0.9602300198554993,"9,6,4",0.1370113679735314,14.392006874084473,0.0001659393310546875,0.010082483291625977,2.739693562189738,200153400.0,200153400.0,0.218367488,0.54,0.803,0.522,0.517,0.428,0.377,0.88,0.742,0.817,0.854
