round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedProx,1.0,44,0.2332,2.1465596282958983,"2,7,9",0.8390685889718261,14.389501333236694,8.678436279296875e-05,0.008501052856445312,2.8198742071787515,8006136.0,8006136.0,0.215732224,0.262,0.0,0.035,0.0,0.0,0.665,0.441,0.366,0.066,0.497
2,FedProx,1.0,44,0.2398,2.034940354537964,"0,5,2",0.5616236676503881,15.693041324615479,0.00015473365783691406,0.009566545486450195,3.1078573862711587,16012272.0,16012272.0,0.218410496,0.005,0.0,0.099,0.0,0.066,0.575,0.838,0.01,0.207,0.598
3,FedProx,1.0,44,0.3315,1.7353463731765748,"2,7,8",0.5952415736717059,16.123805284500122,0.00012087821960449219,0.008359432220458984,3.1871634324391684,24018408.0,24018408.0,0.218410496,0.253,0.191,0.783,0.0,0.002,0.445,0.332,0.282,0.277,0.75
4,FedProx,1.0,44,0.328,1.7595380020141602,"9,7,6",0.48663200953615804,14.294893026351929,0.0001709461212158203,0.008829593658447266,2.8100356260935464,32024544.0,32024544.0,0.218410496,0.614,0.536,0.398,0.007,0.184,0.021,0.096,0.808,0.601,0.015
5,FedProx,1.0,44,0.3681,1.6355565158843994,"9,1,4",0.5912502414572347,11.410719394683838,0.00011920928955078125,0.008618831634521484,2.1204938093821206,40030680.0,40030680.0,0.218410496,0.78,0.009,0.271,0.521,0.274,0.063,0.596,0.337,0.326,0.504
6,FedProx,1.0,44,0.3711,1.5838700370788574,"3,0,6",0.3894105008323985,15.36872386932373,0.00018835067749023438,0.009005546569824219,3.0521976947784424,48036816.0,48036816.0,0.218410496,0.255,0.764,0.038,0.235,0.785,0.002,0.217,0.595,0.779,0.041
7,FedProx,1.0,44,0.4346,1.4722567890167237,"6,5,3",0.3472131126512097,18.096814155578613,0.00012230873107910156,0.009145259857177734,3.6568843523661294,56042952.0,56042952.0,0.218410496,0.353,0.605,0.693,0.011,0.016,0.39,0.535,0.644,0.841,0.258
8,FedProx,1.0,44,0.3814,1.574417802810669,"0,1,8",0.4941857577574516,12.81332778930664,0.00012254714965820312,0.008405447006225586,2.507743755976359,64049088.0,64049088.0,0.218410496,0.116,0.101,0.097,0.809,0.642,0.003,0.438,0.194,0.654,0.76
9,FedProx,1.0,44,0.471,1.3853676612854005,"9,2,6",0.39976943118137687,15.556427955627441,0.00012063980102539062,0.00895237922668457,3.0752925078074136,72055224.0,72055224.0,0.218410496,0.571,0.818,0.389,0.47,0.459,0.0,0.606,0.678,0.557,0.162
10,FedProx,1.0,44,0.484,1.3267772510528564,"6,2,9",0.2391201024952696,15.41423487663269,0.0001552104949951172,0.008984088897705078,3.057927370071411,80061360.0,80061360.0,0.218410496,0.462,0.686,0.463,0.697,0.378,0.0,0.439,0.58,0.728,0.407
11,FedProx,1.0,44,0.5232,1.2777431407928468,"3,8,9",0.27075210691613955,14.073785305023193,0.0001926422119140625,0.009198904037475586,2.7509818871816,88067496.0,88067496.0,0.218410496,0.373,0.722,0.569,0.032,0.213,0.624,0.85,0.561,0.653,0.635
12,FedProx,1.0,44,0.5357,1.2745801090240478,"1,6,7",0.34155267264488076,15.333963394165039,0.0001659393310546875,0.008608341217041016,3.03997794787089,96073632.0,96073632.0,0.218410496,0.586,0.723,0.314,0.347,0.579,0.166,0.62,0.73,0.823,0.469
13,FedProx,1.0,44,0.5599,1.24339747505188,"7,0,3",0.24129343440489223,14.158199071884155,0.00018835067749023438,0.00886392593383789,2.7551217079162598,104079768.0,104079768.0,0.218410496,0.489,0.764,0.193,0.001,0.522,0.71,0.752,0.74,0.822,0.606
14,FedProx,1.0,44,0.5222,1.3057572883605957,"0,1,5",0.5869723389005417,13.759288311004639,0.00011801719665527344,0.008610963821411133,2.7064738273620605,112085904.0,112085904.0,0.218410496,0.359,0.0,0.392,0.52,0.514,0.477,0.704,0.555,0.842,0.859
15,FedProx,1.0,44,0.5621,1.2573381858825683,"3,7,9",0.3877414231638923,13.894303321838379,0.0001704692840576172,0.008680343627929688,2.7432119846343994,120092040.0,120092040.0,0.218410496,0.695,0.807,0.509,0.0,0.062,0.611,0.77,0.793,0.781,0.593
16,FedProx,1.0,44,0.5898,1.1122626930236816,"6,5,2",0.28295790489858824,18.29303216934204,0.0001628398895263672,0.008609533309936523,3.6729522546132407,128098176.0,128098176.0,0.218410496,0.502,0.635,0.632,0.308,0.404,0.332,0.752,0.738,0.851,0.744
17,FedProx,1.0,44,0.545,1.1986920627593993,"3,8,5",0.16071361065130274,16.95000195503235,0.00016427040100097656,0.00874471664428711,3.4238673051198325,136104312.0,136104312.0,0.218410496,0.283,0.548,0.72,0.014,0.211,0.664,0.851,0.59,0.73,0.839
