round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL,0.5,42,0.1199,2.2901542823791505,"8,1,5",1.0205022080816495,12.970963716506958,7.557868957519531e-05,0.008368968963623047,2.432056427001953,8006136.0,8006136.0,0.215689216,0.019,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.198,0.0
2,EAHM-FL,0.5,42,0.1636,2.120440028381348,"0,1,8",0.8722840185192035,12.493928670883179,0.000125885009765625,0.008960962295532227,2.330639123916626,16012272.0,16012272.0,0.218367488,0.375,0.033,0.0,0.0,0.958,0.0,0.008,0.0,0.176,0.086
3,EAHM-FL,0.5,42,0.2817,2.012961841392517,"9,2,0",1.0305794501767365,14.272907972335815,0.00012063980102539062,0.009491205215454102,2.740643262863159,24018408.0,24018408.0,0.218367488,0.066,0.0,0.658,0.576,0.0,0.0,0.0,0.0,0.769,0.748
4,EAHM-FL,0.5,42,0.284,1.9164865854263307,"1,7,6",1.4781956561788316,16.30875039100647,0.0001316070556640625,0.009455680847167969,3.1526121298472085,32024544.0,32024544.0,0.218367488,0.252,0.008,0.0,0.0,0.125,0.014,0.855,0.75,0.712,0.124
5,EAHM-FL,0.5,42,0.264,2.1528822875976563,"1,4,3",0.8640624519975187,14.278000354766846,0.0036339759826660156,0.009250640869140625,2.6950601736704507,40030680.0,40030680.0,0.218367488,0.889,0.0,0.58,0.0,0.0,0.184,0.612,0.016,0.157,0.202
6,EAHM-FL,0.5,42,0.3108,1.8912337802886963,"0,1,6",1.4393408483414631,15.923092603683472,0.0002448558807373047,0.014562845230102539,3.073819160461426,48036816.0,48036816.0,0.218367488,0.025,0.0,0.0,0.0,0.22,0.352,0.827,0.843,0.169,0.672
7,EAHM-FL,0.5,42,0.3818,1.667691051864624,"1,6,0",0.45982863686990855,15.796186685562134,0.00020051002502441406,0.01018524169921875,3.0412439505259194,56042952.0,56042952.0,0.218367488,0.569,0.0,0.0,0.0,0.709,0.427,0.459,0.699,0.449,0.506
8,EAHM-FL,0.5,42,0.4058,1.6090477474212646,"6,1,0",0.5654072114850818,15.75124478340149,0.00012350082397460938,0.010765552520751953,3.024296442667643,64049088.0,64049088.0,0.218367488,0.595,0.0,0.0,0.0,0.548,0.599,0.79,0.747,0.115,0.664
9,EAHM-FL,0.5,42,0.3549,1.7322199234008788,"7,1,0",0.6836681030793278,12.88653039932251,0.00021576881408691406,0.010441780090332031,2.4129157861073813,72055224.0,72055224.0,0.218367488,0.596,0.648,0.024,0.0,0.912,0.094,0.46,0.329,0.415,0.071
10,EAHM-FL,0.5,42,0.3797,1.7454372241973877,"0,6,7",0.9415109455181113,14.457018852233887,9.131431579589844e-05,0.009679079055786133,2.7862050533294678,80061360.0,80061360.0,0.218367488,0.491,0.0,0.003,0.0,0.183,0.889,0.711,0.72,0.007,0.793
11,EAHM-FL,0.5,42,0.467,1.5065842752456664,"0,6,7",0.5827334037287836,14.539032936096191,0.00014162063598632812,0.009932518005371094,2.771697918574015,88067496.0,88067496.0,0.218367488,0.378,0.58,0.037,0.0,0.335,0.834,0.867,0.707,0.426,0.506
12,EAHM-FL,0.5,42,0.4179,1.4830926580429078,"9,1,7",0.7753581761087759,16.7789044380188,9.799003601074219e-05,0.00977778434753418,3.24139404296875,96073632.0,96073632.0,0.218367488,0.175,0.582,0.741,0.0,0.029,0.41,0.702,0.437,0.889,0.214
13,EAHM-FL,0.5,42,0.4732,1.4181498764038085,"9,1,7",0.6648609039687489,17.08467984199524,9.298324584960938e-05,0.010450601577758789,3.352186679840088,104079768.0,104079768.0,0.218367488,0.248,0.669,0.445,0.0,0.471,0.283,0.849,0.524,0.887,0.356
14,EAHM-FL,0.5,42,0.4887,1.3770912227630616,"0,1,7",0.5223957989814024,12.777326107025146,8.988380432128906e-05,0.010513544082641602,2.4141955375671387,112085904.0,112085904.0,0.218367488,0.424,0.847,0.264,0.0,0.782,0.514,0.745,0.536,0.587,0.188
15,EAHM-FL,0.5,42,0.484,1.3138899007797242,"3,0,7",0.600462186400646,10.595666646957397,9.512901306152344e-05,0.010129690170288086,1.9342068831125896,120092040.0,120092040.0,0.218367488,0.619,0.913,0.172,0.072,0.226,0.795,0.819,0.711,0.12,0.393
16,EAHM-FL,0.5,42,0.4688,1.4659366806030274,"6,0,7",0.3639196051750699,14.579035758972168,9.322166442871094e-05,0.009891748428344727,2.7883640130360923,128098176.0,128098176.0,0.218367488,0.503,0.004,0.196,0.0,0.304,0.816,0.852,0.769,0.341,0.903
17,EAHM-FL,0.5,42,0.4047,1.420426413154602,"0,5,1",0.8155816519307848,12.824266910552979,9.226799011230469e-05,0.009859085083007812,2.427419662475586,136104312.0,136104312.0,0.218367488,0.559,0.912,0.45,0.201,0.815,0.071,0.61,0.271,0.105,0.053
18,EAHM-FL,0.5,42,0.4925,1.4088450775146484,"7,1,5",0.5352501385117331,13.149185180664062,9.226799011230469e-05,0.010591745376586914,2.482530196507772,144110448.0,144110448.0,0.218367488,0.404,0.95,0.525,0.076,0.632,0.395,0.805,0.491,0.644,0.003
19,EAHM-FL,0.5,42,0.3813,1.854955938720703,"3,9,5",0.9397783607691038,14.44247317314148,0.0001544952392578125,0.010202884674072266,2.7623435656229653,152116584.0,152116584.0,0.218367488,0.555,0.242,0.549,0.901,0.0,0.01,0.0,0.163,0.582,0.811
20,EAHM-FL,0.5,42,0.4437,1.595987544631958,"3,9,5",0.389729049698525,14.581256866455078,8.749961853027344e-05,0.009906530380249023,2.787423610687256,160122720.0,160122720.0,0.218367488,0.56,0.43,0.468,0.907,0.0,0.147,0.109,0.306,0.626,0.884
21,EAHM-FL,0.5,42,0.4274,1.637191844367981,"6,3,5",0.7429053169562145,13.844876050949097,0.0001068115234375,0.010299444198608398,2.606736342112223,168128856.0,168128856.0,0.218367488,0.586,0.005,0.046,0.025,0.011,0.831,0.916,0.741,0.163,0.95
22,EAHM-FL,0.5,42,0.5118,1.2937110019683837,"3,5,6",0.8164588716366499,14.102900743484497,9.560585021972656e-05,0.010435819625854492,2.653721253077189,176134992.0,176134992.0,0.218367488,0.771,0.427,0.23,0.441,0.066,0.604,0.874,0.712,0.126,0.867
23,EAHM-FL,0.5,42,0.4812,1.4282841735839844,"3,6,5",0.33835153227661213,14.104024410247803,9.131431579589844e-05,0.010675668716430664,2.6970678170522056,184141128.0,184141128.0,0.218367488,0.663,0.209,0.235,0.454,0.085,0.661,0.878,0.681,0.022,0.924
24,EAHM-FL,0.5,42,0.5431,1.201167210006714,"1,9,5",1.008847678033186,16.874279737472534,0.00011086463928222656,0.010460138320922852,3.2857574621836343,192147264.0,192147264.0,0.218367488,0.523,0.66,0.829,0.511,0.127,0.109,0.631,0.473,0.807,0.761
25,EAHM-FL,0.5,42,0.5525,1.2128132537841796,"9,5,1",0.5382704782352924,17.07683563232422,0.00020074844360351562,0.009999513626098633,3.340145985285441,200153400.0,200153400.0,0.218367488,0.477,0.788,0.8,0.464,0.243,0.174,0.759,0.289,0.849,0.682
26,EAHM-FL,0.5,42,0.5245,1.2769397003173828,"4,5,1",0.5557401693354795,15.218905687332153,0.00019049644470214844,0.010574579238891602,2.942540248235067,208159536.0,208159536.0,0.218367488,0.678,0.466,0.865,0.045,0.136,0.463,0.742,0.305,0.781,0.764
27,EAHM-FL,0.5,42,0.5908,1.1087616140365602,"8,5,1",0.8109573348836591,13.026993036270142,0.0002205371856689453,0.01029515266418457,2.449314514795939,216165672.0,216165672.0,0.218367488,0.604,0.815,0.446,0.249,0.826,0.371,0.82,0.393,0.698,0.686
28,EAHM-FL,0.5,42,0.5986,1.0665980026245117,"3,1,5",0.5109827340647936,12.283854007720947,9.512901306152344e-05,0.010489463806152344,2.292290528615316,224171808.0,224171808.0,0.218367488,0.743,0.863,0.614,0.574,0.576,0.201,0.823,0.43,0.589,0.573
29,EAHM-FL,0.5,42,0.6107,1.0420056312561035,"6,1,5",0.5729597831465135,16.196157693862915,9.918212890625e-05,0.010243654251098633,3.1365110079447427,232177944.0,232177944.0,0.218367488,0.639,0.546,0.424,0.172,0.412,0.759,0.918,0.698,0.638,0.901
30,EAHM-FL,0.5,42,0.6392,0.9903040637969971,"1,6,5",0.6140900520915987,16.23554754257202,0.00012421607971191406,0.010730504989624023,3.1333654721577964,240184080.0,240184080.0,0.218367488,0.669,0.688,0.529,0.269,0.561,0.596,0.914,0.698,0.631,0.837
31,EAHM-FL,0.5,42,0.585,1.1313926324844361,"7,1,5",0.44908449464840244,13.341731786727905,0.00010704994201660156,0.010615110397338867,2.503635883331299,248190216.0,248190216.0,0.218367488,0.51,0.956,0.67,0.374,0.568,0.443,0.873,0.52,0.729,0.207
32,EAHM-FL,0.5,42,0.5638,1.1926900817871093,"6,9,5",0.7002457084362428,18.675106287002563,9.274482727050781e-05,0.010588645935058594,3.6657094160715737,256196352.0,256196352.0,0.218367488,0.6,0.25,0.627,0.718,0.054,0.605,0.604,0.544,0.737,0.899
33,EAHM-FL,0.5,42,0.5834,1.1507278024673462,"6,9,5",0.3763488946577575,18.638346195220947,9.965896606445312e-05,0.010061979293823242,3.677372932434082,264202488.0,264202488.0,0.218367488,0.582,0.251,0.536,0.588,0.103,0.732,0.722,0.652,0.717,0.951
34,EAHM-FL,0.5,42,0.6033,1.0878102400779723,"3,6,5",0.5478538313044627,14.024321556091309,0.00012874603271484375,0.010005950927734375,2.6467371781667075,272208624.0,272208624.0,0.218367488,0.787,0.498,0.358,0.434,0.166,0.752,0.9,0.789,0.449,0.9
