round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL-no_weighting,0.1,43,0.138,2.5984329544067384,"3,9,6",2.144518863501966,11.302425384521484,8.845329284667969e-05,0.010103702545166016,2.0402983029683432,8006136.0,8006136.0,0.215689216,0.0,0.0,0.001,0.0,0.0,0.0,0.999,0.035,0.345,0.0
2,EAHM-FL-no_weighting,0.1,43,0.1546,2.4054009700775145,"8,5,1",1.962768874812414,14.77898097038269,0.0001583099365234375,0.013942241668701172,2.7718525727589927,16012272.0,16012272.0,0.218367488,0.0,0.0,0.547,0.029,0.0,0.0,0.0,0.0,0.97,0.0
3,EAHM-FL-no_weighting,0.1,43,0.2733,3.373578092956543,"8,7,1",1.3396604270907877,24.821253299713135,0.0001068115234375,0.009251117706298828,4.9547146161397295,24018408.0,24018408.0,0.218367488,0.82,0.618,0.0,0.0,0.901,0.0,0.0,0.0,0.0,0.394
4,EAHM-FL-no_weighting,0.1,43,0.2044,4.061322496795654,"6,3,5",4.570516732648199,12.306006669998169,0.0001723766326904297,0.00867152214050293,2.2853736877441406,32024544.0,32024544.0,0.218367488,0.0,0.0,0.916,0.0,0.0,0.0,0.0,0.0,0.894,0.234
5,EAHM-FL-no_weighting,0.1,43,0.1626,3.1247276206970214,"0,4,2",4.020472799682531,7.687812805175781,9.465217590332031e-05,0.01009225845336914,1.2733652591705322,40030680.0,40030680.0,0.218367488,0.633,0.0,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0
6,EAHM-FL-no_weighting,0.1,43,0.1923,3.5126011306762694,"6,5,2",1.553452941628187,11.155531406402588,0.0002551078796386719,0.009391069412231445,2.016956885655721,48036816.0,48036816.0,0.218367488,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.803,0.152
7,EAHM-FL-no_weighting,0.1,43,0.2337,2.9348562084198,"6,2,5",2.896599635139515,11.359204769134521,0.00022673606872558594,0.009325027465820312,2.0696565310160318,56042952.0,56042952.0,0.218367488,0.028,0.0,0.041,0.0,0.0,0.991,0.0,0.0,0.773,0.504
8,EAHM-FL-no_weighting,0.1,43,0.2317,3.1860688446044922,"5,6,2",0.8042069228852399,11.372087717056274,0.00010538101196289062,0.008907794952392578,2.0666579405466714,64049088.0,64049088.0,0.218367488,0.019,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.86,0.479
9,EAHM-FL-no_weighting,0.1,43,0.2338,2.6078249809265137,"6,5,2",2.5312273443507576,11.313234090805054,0.00021123886108398438,0.009004831314086914,2.0443352858225503,72055224.0,72055224.0,0.218367488,0.04,0.0,0.085,0.0,0.0,0.988,0.0,0.0,0.699,0.526
10,EAHM-FL-no_weighting,0.1,43,0.1459,2.7637944175720213,"4,6,2",1.5705451354757811,8.209034442901611,0.00018072128295898438,0.009285211563110352,1.390882968902588,80061360.0,80061360.0,0.218367488,0.298,0.0,0.0,0.717,0.0,0.277,0.0,0.0,0.027,0.14
11,EAHM-FL-no_weighting,0.1,43,0.163,3.577037868499756,"6,2,4",0.9583868003356879,8.23523759841919,8.988380432128906e-05,0.009356975555419922,1.402781327565511,88067496.0,88067496.0,0.218367488,0.586,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.046
12,EAHM-FL-no_weighting,0.1,43,0.2497,3.3139541091918945,"5,4,2",3.0811517891063254,12.8387610912323,0.00011229515075683594,0.009302377700805664,2.3762313524881997,96073632.0,96073632.0,0.218367488,0.0,0.0,0.835,0.479,0.0,0.0,0.0,0.0,0.722,0.461
13,EAHM-FL-no_weighting,0.1,43,0.2861,3.354162400817871,"6,5,4",2.311749268415125,10.59511685371399,0.0002446174621582031,0.00886225700378418,1.8804226716359456,104079768.0,104079768.0,0.218367488,0.0,0.0,0.729,0.553,0.0,0.0,0.0,0.0,0.821,0.758
14,EAHM-FL-no_weighting,0.1,43,0.2543,3.657523648071289,"5,4,6",1.8555761997074802,10.477502584457397,9.202957153320312e-05,0.00937795639038086,1.875136931737264,112085904.0,112085904.0,0.218367488,0.0,0.0,0.957,0.203,0.0,0.0,0.0,0.0,0.826,0.557
15,EAHM-FL-no_weighting,0.1,43,0.2877,3.3317324584960937,"5,4,6",2.0808747376851136,10.74158263206482,0.00021076202392578125,0.0091400146484375,1.9136998653411865,120092040.0,120092040.0,0.218367488,0.0,0.0,0.638,0.661,0.0,0.0,0.0,0.0,0.856,0.722
16,EAHM-FL-no_weighting,0.1,43,0.1441,4.54845626373291,"2,4,6",3.25414259799634,8.19789433479309,0.0001010894775390625,0.009156227111816406,1.3433239459991455,128098176.0,128098176.0,0.218367488,0.299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.107
17,EAHM-FL-no_weighting,0.1,43,0.1577,3.564714563369751,"4,2,6",2.4264098356927004,8.167482137680054,0.00011372566223144531,0.008939027786254883,1.36392609278361,136104312.0,136104312.0,0.218367488,0.488,0.0,0.0,0.997,0.0,0.0,0.0,0.0,0.001,0.091
18,EAHM-FL-no_weighting,0.1,43,0.154,4.767031475830078,"2,6,4",3.693215997905378,8.094888687133789,0.00010085105895996094,0.008614778518676758,1.3620511690775554,144110448.0,144110448.0,0.218367488,0.466,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.075
19,EAHM-FL-no_weighting,0.1,43,0.1526,3.2819592834472657,"4,2,6",2.853918480512153,8.250176191329956,0.00019359588623046875,0.008764505386352539,1.3793509006500244,152116584.0,152116584.0,0.218367488,0.465,0.0,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.064
20,EAHM-FL-no_weighting,0.1,43,0.1606,4.854249571228027,"2,6,4",2.6308420878518306,8.275149822235107,0.00016260147094726562,0.008650541305541992,1.4001634915669758,160122720.0,160122720.0,0.218367488,0.548,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.059
21,EAHM-FL-no_weighting,0.1,43,0.1453,3.1512725650787354,"2,6,4",2.877291549359285,8.459766387939453,0.00012969970703125,0.009317874908447266,1.4232146739959717,168128856.0,168128856.0,0.218367488,0.386,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.068
22,EAHM-FL-no_weighting,0.1,43,0.1395,4.294512094497681,"2,6,4",2.4284195617831617,8.40292501449585,9.298324584960938e-05,0.009685516357421875,1.3933854897816975,176134992.0,176134992.0,0.218367488,0.349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046
23,EAHM-FL-no_weighting,0.1,43,0.1325,3.286346346282959,"2,6,4",2.4424435732845358,8.447465896606445,0.00024127960205078125,0.009272575378417969,1.4110673268636067,184141128.0,184141128.0,0.218367488,0.322,0.0,0.0,0.996,0.0,0.001,0.0,0.0,0.0,0.006
24,EAHM-FL-no_weighting,0.1,43,0.1528,5.057217231750489,"2,6,4",1.5673879908859503,8.341880083084106,0.00010323524475097656,0.009463310241699219,1.4031240940093994,192147264.0,192147264.0,0.218367488,0.507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021
25,EAHM-FL-no_weighting,0.1,43,0.1367,3.2822605587005613,"2,6,4",2.4335669908571878,8.41407036781311,8.511543273925781e-05,0.009250640869140625,1.4299126466115315,200153400.0,200153400.0,0.218367488,0.363,0.0,0.0,0.998,0.0,0.001,0.0,0.0,0.0,0.005
26,EAHM-FL-no_weighting,0.1,43,0.1564,4.735395632171631,"2,6,4",1.6248426646504406,8.327919483184814,0.00015211105346679688,0.009659290313720703,1.3983282248179119,208159536.0,208159536.0,0.218367488,0.508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.056
27,EAHM-FL-no_weighting,0.1,43,0.1304,3.01886367149353,"2,6,4",2.5773679599373733,8.364070653915405,0.00013709068298339844,0.009584903717041016,1.3919833501180012,216165672.0,216165672.0,0.218367488,0.301,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.004
28,EAHM-FL-no_weighting,0.1,43,0.1046,5.024992162322998,"9,6,4",2.009830474056197,9.227437973022461,9.918212890625e-05,0.009838104248046875,1.587343454360962,224171808.0,224171808.0,0.218367488,0.04,0.0,0.0,0.003,0.0,0.001,0.0,0.999,0.0,0.003
29,EAHM-FL-no_weighting,0.1,43,0.1021,3.4110364395141604,"6,9,4",4.529691429377112,9.475289821624756,0.00011038780212402344,0.012379169464111328,1.6638119220733643,232177944.0,232177944.0,0.218367488,0.012,0.0,0.0,0.195,0.0,0.0,0.0,0.814,0.0,0.0
30,EAHM-FL-no_weighting,0.1,43,0.1051,3.5075567306518556,"9,6,4",1.6693154321016113,9.497878789901733,0.00014138221740722656,0.008904457092285156,1.646986722946167,240184080.0,240184080.0,0.218367488,0.029,0.0,0.0,0.034,0.0,0.0,0.0,0.988,0.0,0.0
31,EAHM-FL-no_weighting,0.1,43,0.2344,3.463362036895752,"5,6,4",3.003361394265515,10.666462898254395,0.00010991096496582031,0.009212493896484375,1.880195140838623,248190216.0,248190216.0,0.218367488,0.0,0.0,0.216,0.9,0.0,0.0,0.0,0.0,0.662,0.566
32,EAHM-FL-no_weighting,0.1,43,0.2669,3.5487920436859133,"5,6,4",1.8819703133458532,10.666395902633667,0.00012969970703125,0.009502649307250977,1.9282068411509197,256196352.0,256196352.0,0.218367488,0.0,0.0,0.471,0.895,0.0,0.0,0.0,0.0,0.79,0.513
33,EAHM-FL-no_weighting,0.1,43,0.2879,3.5708638572692872,"5,4,6",1.8259262415982016,10.621981620788574,0.00011229515075683594,0.009026765823364258,1.9025959968566895,264202488.0,264202488.0,0.218367488,0.0,0.0,0.654,0.842,0.0,0.0,0.0,0.0,0.718,0.665
