round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedProx,0.1,46,0.1518,3.1664349674224854,"7,0,1",1.788278637382323,18.604722261428833,8.058547973632812e-05,0.008632659912109375,3.77876615524292,8006136.0,8006136.0,0.215732224,0.0,0.0,0.967,0.0,0.0,0.0,0.297,0.0,0.116,0.138
2,FedProx,0.1,46,0.2112,3.744573543548584,"1,6,5",3.074427776990125,11.705628871917725,0.00011777877807617188,0.009369134902954102,2.2278390725453696,16012272.0,16012272.0,0.218410496,0.326,0.0,0.0,0.0,0.0,0.984,0.0,0.0,0.793,0.009
3,FedProx,0.1,46,0.1559,2.4095777221679686,"3,1,8",2.7606010172312203,13.231738090515137,0.00010156631469726562,0.00934147834777832,2.505896250406901,24018408.0,24018408.0,0.218410496,0.537,0.0,0.0,0.0,0.982,0.0,0.002,0.0,0.038,0.0
4,FedProx,0.1,46,0.2149,2.4840983909606935,"3,2,7",1.6132237778939171,12.601649045944214,0.00024271011352539062,0.009001970291137695,2.4050570329030356,32024544.0,32024544.0,0.218410496,0.417,0.752,0.0,0.0,0.845,0.0,0.017,0.118,0.0,0.0
5,FedProx,0.1,46,0.1821,3.0912471313476564,"3,2,6",1.4200030875016705,14.522705793380737,0.00017881393432617188,0.00915217399597168,2.8274741967519126,40030680.0,40030680.0,0.218410496,0.779,0.0,0.0,0.0,0.012,0.978,0.0,0.0,0.051,0.001
6,FedProx,0.1,46,0.1916,3.432774055480957,"1,5,3",1.726474899495256,10.028020143508911,0.0001246929168701172,0.008836984634399414,1.8449180126190186,48036816.0,48036816.0,0.218410496,0.579,0.0,0.0,0.0,0.977,0.0,0.36,0.0,0.0,0.0
7,FedProx,0.1,46,0.222,2.1884695598602293,"4,6,9",3.084783003292211,17.008805513381958,0.0001354217529296875,0.008905649185180664,3.3797740936279297,56042952.0,56042952.0,0.218410496,0.678,0.0,0.0,0.211,0.015,0.86,0.0,0.0,0.456,0.0
8,FedProx,0.1,46,0.1891,2.7195830474853517,"8,1,7",2.095437476116396,12.927470445632935,0.00011157989501953125,0.008970260620117188,2.4168527921040854,64049088.0,64049088.0,0.218410496,0.0,0.843,0.0,0.0,0.065,0.0,0.0,0.983,0.0,0.0
9,FedProx,0.1,46,0.1955,2.6253026008605955,"3,4,7",1.977586891024192,15.349652767181396,0.00015425682067871094,0.010522127151489258,3.0338245232899985,72055224.0,72055224.0,0.218410496,0.858,0.0,0.0,0.04,0.924,0.0,0.133,0.0,0.0,0.0
10,FedProx,0.1,46,0.2132,2.3568607452392576,"1,8,9",1.8488565635173029,13.120789766311646,0.0001575946807861328,0.008958101272583008,2.5152167479197183,80061360.0,80061360.0,0.218410496,0.0,0.246,0.0,0.008,0.931,0.0,0.0,0.427,0.52,0.0
11,FedProx,0.1,46,0.3019,2.200533917999268,"9,0,6",1.8885457932217093,24.166850090026855,0.00017070770263671875,0.008988618850708008,4.953806479771932,88067496.0,88067496.0,0.218410496,0.0,0.0,0.689,0.0,0.0,0.003,0.778,0.0,0.886,0.663
12,FedProx,0.1,46,0.3179,2.8795771465301514,"0,2,3",1.0425807150772972,18.946451425552368,0.000110626220703125,0.008558034896850586,3.833906888961792,96073632.0,96073632.0,0.218410496,0.11,0.0,0.7,0.0,0.0,0.0,0.912,0.0,0.715,0.742
