round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedDyn,0.3,42,0.1091,2.5727092739105224,"8,1,5",1.3690752921138525,15.577264547348022,7.534027099609375e-05,0.009198665618896484,3.169459819793701,8006136.0,8006136.0,0.218405888,0.0,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.099,0.0
2,FedDyn,0.3,42,0.1672,2.2959530113220215,"0,1,8",1.4004568766007395,14.652690887451172,0.00012731552124023438,0.009438276290893555,2.953192154566447,16012272.0,16012272.0,0.22108416,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.498,0.194
3,FedDyn,0.3,42,0.2875,2.0539501091003416,"9,2,0",1.3338576385358927,12.303088188171387,0.00015163421630859375,0.008782148361206055,2.409610907236735,24018408.0,24018408.0,0.22108416,0.0,0.0,0.675,0.366,0.0,0.021,0.485,0.0,0.662,0.666
4,FedDyn,0.3,42,0.2357,2.022001152420044,"1,7,6",1.673895136529196,17.683481693267822,0.0001537799835205078,0.009098052978515625,3.660966237386068,32024544.0,32024544.0,0.22108416,0.823,0.102,0.0,0.0,0.076,0.161,0.923,0.271,0.001,0.0
5,FedDyn,0.3,42,0.1807,2.238928444290161,"1,5,4",1.364305893246013,16.708017587661743,0.00015354156494140625,0.009127378463745117,3.451041301091512,40030680.0,40030680.0,0.22108416,0.865,0.0,0.788,0.0,0.007,0.131,0.006,0.0,0.0,0.01
6,FedDyn,0.3,42,0.3144,1.8488834587097167,"8,2,5",1.7580337242634856,13.049004554748535,0.0001518726348876953,0.009160280227661133,2.6069894631703696,48036816.0,48036816.0,0.22108416,0.0,0.615,0.0,0.029,0.597,0.778,0.002,0.0,0.823,0.3
7,FedDyn,0.3,42,0.2598,1.9280439041137696,"0,5,2",1.1859824664329144,10.48153567314148,0.0001659393310546875,0.009215354919433594,2.0183239777882895,56042952.0,56042952.0,0.22108416,0.075,0.831,0.134,0.851,0.451,0.0,0.0,0.0,0.049,0.207
8,FedDyn,0.3,42,0.3236,1.914000505065918,"4,8,1",1.2506443114068935,18.324339151382446,0.00014972686767578125,0.008837223052978516,3.7929248015085855,64049088.0,64049088.0,0.22108416,0.498,0.0,0.169,0.0,0.683,0.503,0.007,0.0,0.8,0.576
9,FedDyn,0.3,42,0.3335,2.133131451034546,"2,0,4",1.0905176300188661,13.538537502288818,0.00016260147094726562,0.009190559387207031,2.6876684029897056,72055224.0,72055224.0,0.22108416,0.478,0.0,0.558,0.0,0.001,0.809,0.007,0.0,0.621,0.861
10,FedDyn,0.3,42,0.3799,2.1064826862335204,"4,2,7",1.5951214644804146,15.430219650268555,0.0001537799835205078,0.00908041000366211,3.1415215333302817,80061360.0,80061360.0,0.22108416,0.47,0.288,0.616,0.0,0.0,0.265,0.802,0.0,0.82,0.538
11,FedDyn,0.3,42,0.2533,2.062487993621826,"5,2,7",1.9124589122581466,12.524643182754517,0.00020122528076171875,0.009273529052734375,2.4467155933380127,88067496.0,88067496.0,0.22108416,0.029,0.982,0.83,0.146,0.0,0.203,0.139,0.0,0.204,0.0
12,FedDyn,0.3,42,0.2546,2.2824461074829103,"1,5,2",1.0581085203574065,12.296217679977417,0.000156402587890625,0.00911259651184082,2.4106527169545493,96073632.0,96073632.0,0.22108416,0.533,0.818,0.037,0.001,0.965,0.0,0.192,0.0,0.0,0.0
13,FedDyn,0.3,42,0.2266,2.2689943347930908,"3,1,4",0.8756475536725196,15.528955459594727,0.0001964569091796875,0.008886575698852539,3.15846053759257,104079768.0,104079768.0,0.22108416,0.951,0.0,0.611,0.0,0.0,0.106,0.497,0.0,0.002,0.099
14,FedDyn,0.3,42,0.2986,2.2455596630096437,"2,4,5",1.7530220252445787,14.200128555297852,0.00015807151794433594,0.009306907653808594,2.844210704167684,112085904.0,112085904.0,0.22108416,0.63,0.108,0.901,0.009,0.0,0.524,0.001,0.0,0.374,0.439
15,FedDyn,0.3,42,0.3412,1.9156979026794434,"7,0,1",2.19017477606655,13.969260454177856,0.00019621849060058594,0.008733987808227539,2.8301005363464355,120092040.0,120092040.0,0.22108416,0.494,0.821,0.169,0.0,0.818,0.0,0.698,0.0,0.226,0.186
16,FedDyn,0.3,42,0.3075,2.001541246795654,"6,1,3",0.9681109975995857,15.599596500396729,0.0001461505889892578,0.00871896743774414,3.161745468775431,128098176.0,128098176.0,0.22108416,0.863,0.183,0.013,0.0,0.22,0.221,0.932,0.603,0.0,0.04
