round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedAvg,1.0,44,0.2156,2.1597950950622558,"2,7,9",0.8487650690282053,13.630394458770752,7.700920104980469e-05,0.008554458618164062,2.5971813201904297,8006136.0,8006136.0,0.215689216,0.199,0.0,0.34,0.0,0.0,0.367,0.081,0.681,0.138,0.35
2,FedAvg,1.0,44,0.2506,1.9713656398773194,"0,5,2",0.6054726105731189,15.077537536621094,0.00011563301086425781,0.008363962173461914,2.867368459701538,16012272.0,16012272.0,0.218367488,0.001,0.0,0.459,0.0,0.364,0.405,0.604,0.113,0.033,0.527
3,FedAvg,1.0,44,0.3189,1.7807901779174804,"2,7,8",0.5425197799876814,15.408689498901367,0.00018095970153808594,0.009019851684570312,2.9911192258199057,24018408.0,24018408.0,0.218367488,0.048,0.021,0.605,0.0,0.205,0.552,0.475,0.332,0.205,0.746
4,FedAvg,1.0,44,0.3223,1.7217879455566407,"9,7,6",0.5488288491172271,13.602758407592773,0.00011539459228515625,0.008551836013793945,2.544938007990519,32024544.0,32024544.0,0.218367488,0.664,0.535,0.582,0.02,0.023,0.003,0.171,0.724,0.498,0.003
5,FedAvg,1.0,44,0.3726,1.6530808757781983,"9,1,4",0.5391132054552633,10.660370826721191,0.0001480579376220703,0.009665250778198242,1.9305121898651123,40030680.0,40030680.0,0.218367488,0.751,0.003,0.303,0.445,0.188,0.068,0.664,0.365,0.46,0.479
6,FedAvg,1.0,44,0.4108,1.5281461324691772,"3,0,6",0.4363418536096111,14.958146572113037,0.00017976760864257812,0.008854389190673828,2.8455602327982583,48036816.0,48036816.0,0.218367488,0.322,0.79,0.073,0.432,0.734,0.0,0.365,0.525,0.763,0.104
7,FedAvg,1.0,44,0.448,1.4878590419769286,"6,5,3",0.2831448804901606,17.51995062828064,0.000179290771484375,0.008476495742797852,3.425354480743408,56042952.0,56042952.0,0.218367488,0.327,0.414,0.607,0.021,0.113,0.439,0.71,0.563,0.867,0.419
8,FedAvg,1.0,44,0.3837,1.5746842126846314,"0,1,8",0.5021065130647828,12.115603685379028,0.0001366138458251953,0.008895158767700195,2.2498355706532798,64049088.0,64049088.0,0.218367488,0.12,0.171,0.057,0.832,0.64,0.001,0.472,0.171,0.551,0.822
9,FedAvg,1.0,44,0.486,1.3636696590423585,"9,2,6",0.44213062433948586,14.78699254989624,0.0001270771026611328,0.009059906005859375,2.834568897883097,72055224.0,72055224.0,0.218367488,0.612,0.799,0.352,0.602,0.411,0.0,0.656,0.684,0.558,0.186
10,FedAvg,1.0,44,0.5148,1.2791714532852172,"6,2,9",0.2691565924856831,14.6513032913208,0.0001399517059326172,0.008674144744873047,2.8254611492156982,80061360.0,80061360.0,0.218367488,0.511,0.823,0.336,0.7,0.389,0.0,0.664,0.59,0.709,0.426
11,FedAvg,1.0,44,0.5173,1.2990670690536499,"3,8,9",0.21968314165280653,13.51750636100769,0.00015854835510253906,0.008727788925170898,2.553048610687256,88067496.0,88067496.0,0.218367488,0.408,0.572,0.467,0.025,0.183,0.604,0.897,0.631,0.577,0.809
12,FedAvg,1.0,44,0.5536,1.2251131065368652,"1,6,7",0.4188572159648581,14.897948026657104,0.0002048015594482422,0.008812189102172852,2.855966091156006,96073632.0,96073632.0,0.218367488,0.612,0.714,0.308,0.555,0.565,0.058,0.607,0.698,0.82,0.599
13,FedAvg,1.0,44,0.5564,1.2691466255187989,"7,0,3",0.2113243946637645,13.545997381210327,0.00021004676818847656,0.009334802627563477,2.5879461765289307,104079768.0,104079768.0,0.218367488,0.465,0.759,0.288,0.0,0.406,0.833,0.707,0.666,0.834,0.606
14,FedAvg,1.0,44,0.5267,1.3223340877532959,"0,1,5",0.6154435279188913,13.474411010742188,0.00018835067749023438,0.008640527725219727,2.5284533500671387,112085904.0,112085904.0,0.218367488,0.438,0.003,0.295,0.612,0.487,0.45,0.722,0.58,0.79,0.89
15,FedAvg,1.0,44,0.573,1.2099009384155273,"3,7,9",0.4091737278148629,13.58531141281128,0.00011420249938964844,0.00948190689086914,2.5593077341715493,120092040.0,120092040.0,0.218367488,0.685,0.717,0.559,0.0,0.039,0.636,0.787,0.759,0.834,0.714
16,FedAvg,1.0,44,0.5943,1.0996528841018676,"6,5,2",0.23987314310337202,17.91801953315735,0.000125885009765625,0.008496284484863281,3.5033349990844727,128098176.0,128098176.0,0.218367488,0.482,0.553,0.552,0.45,0.515,0.234,0.808,0.689,0.835,0.825
17,FedAvg,1.0,44,0.56,1.1713189849853516,"3,8,5",0.15151414680944278,16.270469188690186,0.00013113021850585938,0.008769035339355469,3.1774044036865234,136104312.0,136104312.0,0.218367488,0.366,0.581,0.711,0.017,0.238,0.596,0.884,0.567,0.782,0.858
18,FedAvg,1.0,44,0.5624,1.1252549322128296,"1,5,6",0.3670270593685645,16.223808526992798,0.00012373924255371094,0.009202241897583008,3.114863554636637,144110448.0,144110448.0,0.218367488,0.605,0.332,0.618,0.607,0.447,0.005,0.781,0.564,0.86,0.805
19,FedAvg,1.0,44,0.6225,1.0540677963256837,"4,9,2",0.36336281213355875,12.525243997573853,0.00011467933654785156,0.010790824890136719,2.357670625050863,152116584.0,152116584.0,0.218367488,0.688,0.881,0.309,0.124,0.564,0.608,0.92,0.602,0.784,0.745
20,FedAvg,1.0,44,0.5982,1.0888123607635498,"9,6,0",0.24997336662075112,12.341048955917358,0.00013518333435058594,0.008736133575439453,2.2945773601531982,160122720.0,160122720.0,0.218367488,0.629,0.842,0.493,0.733,0.501,0.0,0.77,0.568,0.883,0.563
21,FedAvg,1.0,44,0.6339,1.0185096277236938,"6,8,7",0.198920254768424,15.528914213180542,0.00017213821411132812,0.009056329727172852,2.985156536102295,168128856.0,168128856.0,0.218367488,0.511,0.892,0.582,0.372,0.652,0.27,0.814,0.718,0.801,0.727
22,FedAvg,1.0,44,0.6442,0.9767354278564453,"3,0,9",0.3119582286733752,11.873536109924316,0.00011372566223144531,0.0085906982421875,2.2185915311177573,176134992.0,176134992.0,0.218367488,0.699,0.76,0.386,0.092,0.504,0.697,0.902,0.712,0.819,0.871
