round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL-no_weighting,0.3,45,0.1187,2.4635559185028075,"2,4,1",1.156947150980202,17.97593903541565,8.869171142578125e-05,0.009245634078979492,3.4976375102996826,8006136.0,8006136.0,0.215689216,0.0,0.04,0.199,0.0,0.928,0.0,0.0,0.0,0.02,0.0
2,EAHM-FL-no_weighting,0.3,45,0.15,2.2879721361160277,"3,2,4",1.1855487029356604,23.211710214614868,0.00017905235290527344,0.01176142692565918,4.5889832973480225,16012272.0,16012272.0,0.218367488,0.0,0.038,0.971,0.002,0.0,0.045,0.0,0.238,0.206,0.0
3,EAHM-FL-no_weighting,0.3,45,0.2351,2.0096853563308716,"9,3,7",1.0030459328338397,22.551504611968994,0.00015592575073242188,0.009542465209960938,4.408833583196004,24018408.0,24018408.0,0.218367488,0.0,0.004,0.563,0.042,0.0,0.812,0.0,0.065,0.835,0.03
4,EAHM-FL-no_weighting,0.3,45,0.3296,1.789446125793457,"5,8,7",0.8637931008894316,14.24425745010376,0.00025773048400878906,0.010835409164428711,2.668867349624634,32024544.0,32024544.0,0.218367488,0.094,0.199,0.613,0.191,0.305,0.48,0.135,0.0,0.906,0.373
5,EAHM-FL-no_weighting,0.3,45,0.3068,2.017949073791504,"9,6,0",0.7990335889576277,12.717803001403809,0.00010037422180175781,0.009784698486328125,2.3293001651763916,40030680.0,40030680.0,0.218367488,0.143,0.009,0.0,0.506,0.0,0.0,0.922,0.044,0.721,0.723
6,EAHM-FL-no_weighting,0.3,45,0.2974,2.0027573879241944,"3,2,9",1.0275419010393,19.093068838119507,0.00014328956604003906,0.010087251663208008,3.7475903828938804,48036816.0,48036816.0,0.218367488,0.402,0.102,0.34,0.0,0.0,0.893,0.0,0.39,0.845,0.002
7,EAHM-FL-no_weighting,0.3,45,0.3886,1.6151402740478515,"9,2,3",1.1865068505063159,19.226102113723755,9.322166442871094e-05,0.010315418243408203,3.7683905760447183,56042952.0,56042952.0,0.218367488,0.398,0.62,0.297,0.0,0.0,0.928,0.144,0.504,0.803,0.192
8,EAHM-FL-no_weighting,0.3,45,0.375,1.7039863517761231,"3,9,2",0.7307824827588377,19.294698238372803,0.000286102294921875,0.00988459587097168,3.7697357336680093,64049088.0,64049088.0,0.218367488,0.46,0.383,0.342,0.001,0.0,0.926,0.079,0.516,0.821,0.222
9,EAHM-FL-no_weighting,0.3,45,0.3428,1.893701089477539,"1,9,2",1.1480721065681145,14.515811443328857,0.00027298927307128906,0.010041236877441406,2.7340436776479087,72055224.0,72055224.0,0.218367488,0.778,0.849,0.0,0.116,0.0,0.055,0.964,0.376,0.028,0.262
10,EAHM-FL-no_weighting,0.3,45,0.3911,1.710120213508606,"1,9,2",0.6037010325481073,13.83310079574585,0.00012111663818359375,0.010071277618408203,2.581795851389567,80061360.0,80061360.0,0.218367488,0.705,0.803,0.0,0.344,0.0,0.001,0.96,0.492,0.029,0.577
