round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,EAHM-FL,0.3,45,0.1187,2.4635559185028075,"2,4,1",1.156947150980202,14.920994520187378,7.843971252441406e-05,0.008689165115356445,2.8490066528320312,8006136.0,8006136.0,0.215689216,0.0,0.04,0.199,0.0,0.928,0.0,0.0,0.0,0.02,0.0
2,EAHM-FL,0.3,45,0.15,2.2879721361160277,"3,2,4",1.1855487029356604,19.281581163406372,0.00011920928955078125,0.008632421493530273,3.8557255268096924,16012272.0,16012272.0,0.218367488,0.0,0.038,0.971,0.002,0.0,0.045,0.0,0.238,0.206,0.0
3,EAHM-FL,0.3,45,0.2351,2.0096853563308716,"9,3,7",1.0030459328338397,18.815813302993774,0.00011110305786132812,0.008646965026855469,3.7261006832122803,24018408.0,24018408.0,0.218367488,0.0,0.004,0.563,0.042,0.0,0.812,0.0,0.065,0.835,0.03
4,EAHM-FL,0.3,45,0.3296,1.789446125793457,"5,8,7",0.8637931008894316,11.830892324447632,0.00014829635620117188,0.008617639541625977,2.193484306335449,32024544.0,32024544.0,0.218367488,0.094,0.199,0.613,0.191,0.305,0.48,0.135,0.0,0.906,0.373
5,EAHM-FL,0.3,45,0.3068,2.017949073791504,"9,6,0",0.7990335889576277,10.835926055908203,8.058547973632812e-05,0.00942683219909668,1.9621092478434246,40030680.0,40030680.0,0.218367488,0.143,0.009,0.0,0.506,0.0,0.0,0.922,0.044,0.721,0.723
6,EAHM-FL,0.3,45,0.2959,2.057857821273804,"3,2,9",1.0275419010393,16.041119813919067,0.00010323524475097656,0.009932279586791992,3.1244136492411294,48036816.0,48036816.0,0.218367488,0.402,0.062,0.363,0.0,0.0,0.888,0.0,0.396,0.848,0.0
7,EAHM-FL,0.3,45,0.3992,1.5883859645843506,"9,2,3",1.2367187364336891,16.112243175506592,0.0001862049102783203,0.010006427764892578,3.087717612584432,56042952.0,56042952.0,0.218367488,0.506,0.796,0.078,0.002,0.003,0.953,0.468,0.411,0.639,0.136
8,EAHM-FL,0.3,45,0.4085,1.619416072845459,"3,9,2",0.6641904619703645,16.025863885879517,8.535385131835938e-05,0.010317087173461914,3.0867329438527427,64049088.0,64049088.0,0.218367488,0.463,0.549,0.281,0.003,0.006,0.937,0.308,0.487,0.803,0.248
9,EAHM-FL,0.3,45,0.3323,1.9204002006530763,"1,9,2",0.9256790169143775,11.557663202285767,8.20159912109375e-05,0.010396003723144531,2.1625630855560303,72055224.0,72055224.0,0.218367488,0.831,0.832,0.0,0.141,0.0,0.011,0.956,0.347,0.011,0.194
10,EAHM-FL,0.3,45,0.3665,1.734603080368042,"3,9,2",0.8662964951530793,15.73684573173523,8.726119995117188e-05,0.010104656219482422,3.0502423445383706,80061360.0,80061360.0,0.218367488,0.38,0.203,0.321,0.001,0.0,0.946,0.106,0.593,0.819,0.296
11,EAHM-FL,0.3,45,0.4326,1.5692974700927735,"2,9,3",0.8914727453355967,15.981775045394897,0.0001385211944580078,0.010042190551757812,3.0942575136820474,88067496.0,88067496.0,0.218367488,0.624,0.528,0.21,0.026,0.01,0.948,0.496,0.456,0.69,0.338
12,EAHM-FL,0.3,45,0.4635,1.473652628326416,"3,2,9",0.7143694797200819,16.126169204711914,0.0002048015594482422,0.01067352294921875,3.135918617248535,96073632.0,96073632.0,0.218367488,0.496,0.597,0.3,0.101,0.001,0.9,0.389,0.555,0.795,0.501
