round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedProx,1.0,43,0.1372,2.2615333694458006,"3,9,6",0.6332368619350297,13.566939115524292,0.00012731552124023438,0.008806705474853516,2.6592880884806314,8006136.0,8006136.0,0.215732224,0.013,0.091,0.0,0.001,0.901,0.023,0.037,0.301,0.0,0.005
2,FedProx,1.0,43,0.2619,1.9470191200256348,"8,5,1",0.7434474244834292,13.87957215309143,0.0001227855682373047,0.008627891540527344,2.738426844278971,16012272.0,16012272.0,0.218410496,0.0,0.0,0.001,0.068,0.083,0.738,0.692,0.189,0.813,0.035
3,FedProx,1.0,43,0.3445,1.800048451423645,"8,7,1",0.4490759882699307,16.598731994628906,0.00017952919006347656,0.00853276252746582,3.3097673257191977,24018408.0,24018408.0,0.218410496,0.413,0.133,0.344,0.003,0.0,0.773,0.5,0.5,0.707,0.072
4,FedProx,1.0,43,0.3172,1.7327501886367798,"6,3,5",0.44790069074710576,12.501446962356567,0.0001354217529296875,0.008695602416992188,2.403970638910929,32024544.0,32024544.0,0.218410496,0.004,0.154,0.48,0.832,0.021,0.0,0.106,0.452,0.838,0.285
5,FedProx,1.0,43,0.3522,1.69120398273468,"2,6,0",0.5944738766811118,12.632816791534424,0.00020265579223632812,0.009060859680175781,2.4079585870107016,40030680.0,40030680.0,0.218410496,0.628,0.601,0.459,0.007,0.577,0.587,0.122,0.143,0.001,0.397
6,FedProx,1.0,43,0.4062,1.655884552383423,"5,7,9",0.5992179780666871,19.864683628082275,0.00016546249389648438,0.009187459945678711,4.013930877049764,48036816.0,48036816.0,0.218410496,0.198,0.455,0.589,0.002,0.0,0.681,0.674,0.499,0.802,0.162
7,FedProx,1.0,43,0.3982,1.5816660400390625,"6,4,1",0.4810140536415322,10.644226551055908,0.0001232624053955078,0.00878596305847168,2.0004103978474936,56042952.0,56042952.0,0.218410496,0.783,0.461,0.342,0.771,0.336,0.006,0.372,0.475,0.0,0.436
8,FedProx,1.0,43,0.431,1.54646272315979,"1,0,8",0.26673845602952023,13.39175009727478,0.0001227855682373047,0.008397340774536133,2.589984178543091,64049088.0,64049088.0,0.218410496,0.507,0.35,0.103,0.1,0.365,0.894,0.511,0.338,0.405,0.737
9,FedProx,1.0,43,0.4283,1.492906708908081,"2,7,0",0.543143108104621,17.791512966156006,0.0001780986785888672,0.009514331817626953,3.566708962122599,72055224.0,72055224.0,0.218410496,0.504,0.872,0.746,0.055,0.0,0.449,0.681,0.548,0.381,0.047
10,FedProx,1.0,43,0.4975,1.35734465675354,"9,3,8",0.5489521421403584,15.268112659454346,0.00021076202392578125,0.008800745010375977,3.0232160091400146,80061360.0,80061360.0,0.218410496,0.298,0.501,0.032,0.0,0.616,0.764,0.653,0.574,0.739,0.798
