round,algorithm,alpha,seed,test_acc,test_loss,selected,mean_contribution,round_time_s,sel_time_s,agg_time_s,mean_client_train_s,cum_up_bytes,cum_down_bytes,peak_gpu_gb,class0_acc,class1_acc,class2_acc,class3_acc,class4_acc,class5_acc,class6_acc,class7_acc,class8_acc,class9_acc
1,FedDyn,0.5,43,0.2269,2.1546210624694826,"3,9,6",1.223250339693486,16.801510095596313,9.226799011230469e-05,0.009002447128295898,3.428548574447632,8006136.0,8006136.0,0.218405888,0.449,0.0,0.0,0.247,0.731,0.0,0.0,0.286,0.556,0.0
2,FedDyn,0.5,43,0.1757,2.347729973602295,"8,5,1",0.9402249256030505,15.45395565032959,0.00015425682067871094,0.009372711181640625,3.139667590459188,16012272.0,16012272.0,0.22108416,0.297,0.001,0.385,0.0,0.604,0.0,0.47,0.0,0.0,0.0
3,FedDyn,0.5,43,0.2499,2.0303993141174317,"8,7,1",1.0383124489915465,13.821120262145996,0.0002224445343017578,0.009258031845092773,2.7375990549723306,24018408.0,24018408.0,0.22108416,0.193,0.625,0.0,0.0,0.908,0.0,0.012,0.0,0.761,0.0
4,FedDyn,0.5,43,0.2017,2.0927386947631836,"6,3,5",0.7540699084781443,16.867016077041626,0.00016498565673828125,0.009063720703125,3.4593489170074463,32024544.0,32024544.0,0.22108416,0.626,0.082,0.874,0.0,0.0,0.0,0.226,0.0,0.207,0.002
5,FedDyn,0.5,43,0.289,1.8789009090423583,"2,6,0",1.0837654222376225,15.454720497131348,0.00017261505126953125,0.009590387344360352,3.114675680796305,40030680.0,40030680.0,0.22108416,0.332,0.001,0.0,0.77,0.445,0.001,0.0,0.0,0.51,0.831
6,FedDyn,0.5,43,0.218,2.0736563873291014,"5,7,9",1.170467535991612,19.041152000427246,0.00024509429931640625,0.009067058563232422,3.965395132700602,48036816.0,48036816.0,0.22108416,0.004,0.198,0.215,0.069,0.875,0.0,0.061,0.1,0.376,0.282
7,FedDyn,0.5,43,0.3553,1.8068135818481446,"6,4,1",1.0406801177703373,15.747221231460571,0.00022840499877929688,0.008942365646362305,3.2115958531697593,56042952.0,56042952.0,0.22108416,0.724,0.4,0.0,0.003,0.516,0.491,0.775,0.049,0.592,0.003
8,FedDyn,0.5,43,0.3609,1.6327597469329833,"1,0,8",0.8654959604894806,11.47144341468811,0.00024199485778808594,0.008922815322875977,2.2168440024058023,64049088.0,64049088.0,0.22108416,0.678,0.861,0.555,0.0,0.022,0.476,0.788,0.026,0.161,0.042
9,FedDyn,0.5,43,0.3411,1.7892738010406495,"2,7,0",0.8700262251737052,14.39953351020813,0.00017786026000976562,0.008909225463867188,2.869465192159017,72055224.0,72055224.0,0.22108416,0.199,0.08,0.015,0.051,0.654,0.828,0.067,0.194,0.422,0.901
10,FedDyn,0.5,43,0.3788,1.6718774665832519,"9,3,8",0.8809481421846205,14.79923677444458,0.0001685619354248047,0.008800506591796875,3.0004729429880777,80061360.0,80061360.0,0.22108416,0.337,0.136,0.67,0.411,0.004,0.0,0.052,0.666,0.851,0.661
11,FedDyn,0.5,43,0.3912,1.6778822790145873,"8,7,2",0.9488012858774587,15.694449663162231,0.00020432472229003906,0.013749837875366211,3.1804802417755127,88067496.0,88067496.0,0.22108416,0.128,0.48,0.0,0.6,0.815,0.251,0.025,0.203,0.64,0.77
